GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
Fujian-Commercial_PV-7,2030,Commercial_PV,Fujian,Solar,1.92674e-06,0,.,0.294365,0.0289012
Fujian-Commercial_PV-7,2035,Commercial_PV,Fujian,Solar,2.85888e-06,0,.,0.436776,0.0428833
Fujian-Commercial_PV-7,2040,Commercial_PV,Fujian,Solar,4.15661e-06,0,.,0.63504,0.0623492
Fujian-Commercial_PV-7,2045,Commercial_PV,Fujian,Solar,6.13802e-06,0,.,0.937757,0.0920703
Fujian-Commercial_PV-7,2050,Commercial_PV,Fujian,Solar,9.12217e-06,0,.,1.39367,0.136833
Fujian-Commercial_PV-7,2055,Commercial_PV,Fujian,Solar,1.44048e-05,0,.,2.20074,0.216072
Fujian-Commercial_PV-7,2060,Commercial_PV,Fujian,Solar,2.17963e-05,0,.,3.33001,0.326945
Fujian-Commercial_PV-8,2020,Commercial_PV,Fujian,Solar,8.70232e-07,0,.,0.132953,0.0130535
Fujian-Commercial_PV-8,2025,Commercial_PV,Fujian,Solar,1.30498e-06,0,.,0.199372,0.0195747
Fujian-Commercial_PV-8,2030,Commercial_PV,Fujian,Solar,1.92674e-06,0,.,0.294364,0.0289011
Fujian-Commercial_PV-8,2035,Commercial_PV,Fujian,Solar,2.85889e-06,0,.,0.436776,0.0428833
Fujian-Commercial_PV-8,2040,Commercial_PV,Fujian,Solar,4.15657e-06,0,.,0.635033,0.0623485
Fujian-Commercial_PV-8,2045,Commercial_PV,Fujian,Solar,6.13804e-06,0,.,0.937759,0.0920706
Fujian-Commercial_PV-8,2050,Commercial_PV,Fujian,Solar,9.1222e-06,0,.,1.39367,0.136833
Fujian-Commercial_PV-8,2055,Commercial_PV,Fujian,Solar,1.4405e-05,0,.,2.20077,0.216074
Fujian-Commercial_PV-8,2060,Commercial_PV,Fujian,Solar,2.17964e-05,0,.,3.33002,0.326946
Fujian-Commercial_PV-9,2020,Commercial_PV,Fujian,Solar,8.70232e-07,0,.,0.132953,0.0130535
Fujian-Commercial_PV-9,2025,Commercial_PV,Fujian,Solar,1.30498e-06,0,.,0.199372,0.0195747
Fujian-Commercial_PV-9,2030,Commercial_PV,Fujian,Solar,1.92674e-06,0,.,0.294364,0.0289011
Fujian-Commercial_PV-9,2035,Commercial_PV,Fujian,Solar,2.85889e-06,0,.,0.436776,0.0428833
Fujian-Commercial_PV-9,2040,Commercial_PV,Fujian,Solar,4.15657e-06,0,.,0.635033,0.0623485
Fujian-Commercial_PV-9,2045,Commercial_PV,Fujian,Solar,6.13804e-06,0,.,0.937759,0.0920706
Fujian-Commercial_PV-9,2050,Commercial_PV,Fujian,Solar,9.1222e-06,0,.,1.39367,0.136833
Fujian-Commercial_PV-9,2055,Commercial_PV,Fujian,Solar,1.44049e-05,0,.,2.20076,0.216074
Fujian-Commercial_PV-9,2060,Commercial_PV,Fujian,Solar,2.17964e-05,0,.,3.33001,0.326946
Fujian-Gas_CCGT_OT-12159,2020,Gas_CCGT_OT,Fujian,Gas,2.08527e-06,0,.,0.14143,0.0133457
Fujian-Gas_CCGT_OT-12159,2025,Gas_CCGT_OT,Fujian,Gas,3.079e-06,0,.,0.208828,0.0197056
Fujian-Gas_CCGT_OT-12159,2030,Gas_CCGT_OT,Fujian,Gas,4.40206e-06,0,.,0.298563,0.0281732
Fujian-Gas_CCGT_OT-12159,2035,Gas_CCGT_OT,Fujian,Gas,6.35785e-06,0,.,0.431211,0.0406903
Fujian-Gas_CCGT_OT-12159,2040,Gas_CCGT_OT,Fujian,Gas,9.09194e-06,0,.,0.616646,0.0581884
Fujian-Gas_CCGT_OT-12159,2045,Gas_CCGT_OT,Fujian,Gas,1.31561e-05,0,.,0.892293,0.0841992
Fujian-Gas_CCGT_OT-12159,2050,Gas_CCGT_OT,Fujian,Gas,1.91046e-05,0,.,1.29574,0.12227
Fujian-Gas_CCGT_OT-12159,2055,Gas_CCGT_OT,Fujian,Gas,2.83806e-05,0,.,1.92487,0.181636
Fujian-Gas_CCGT_OT-12159,2060,Gas_CCGT_OT,Fujian,Gas,4.21244e-05,0,.,2.85702,0.269596
Fujian-Gas_CCGT_RC-12143,2020,Gas_CCGT_RC,Fujian,Gas,2.03e-06,0,.,0.137681,0.012992
Fujian-Gas_CCGT_RC-12143,2025,Gas_CCGT_RC,Fujian,Gas,3.00014e-06,0,.,0.20348,0.0192009
Fujian-Gas_CCGT_RC-12143,2030,Gas_CCGT_RC,Fujian,Gas,4.29665e-06,0,.,0.291413,0.0274986
Fujian-Gas_CCGT_RC-12143,2035,Gas_CCGT_RC,Fujian,Gas,6.21525e-06,0,.,0.421539,0.0397776
Fujian-Gas_CCGT_RC-12143,2040,Gas_CCGT_RC,Fujian,Gas,8.87937e-06,0,.,0.602229,0.056828
Fujian-Gas_CCGT_RC-12143,2045,Gas_CCGT_RC,Fujian,Gas,1.27913e-05,0,.,0.867548,0.0818642
Fujian-Gas_CCGT_RC-12143,2050,Gas_CCGT_RC,Fujian,Gas,1.85127e-05,0,.,1.25559,0.118481
Fujian-Gas_CCGT_RC-12143,2055,Gas_CCGT_RC,Fujian,Gas,2.73697e-05,0,.,1.85631,0.175166
Fujian-Gas_CCGT_RC-12143,2060,Gas_CCGT_RC,Fujian,Gas,4.04965e-05,0,.,2.74661,0.259178
Fujian-Gas_CCGT_RC-12169,2020,Gas_CCGT_RC,Fujian,Gas,2.01595e-06,0,.,0.136729,0.0129021
Fujian-Gas_CCGT_RC-12169,2025,Gas_CCGT_RC,Fujian,Gas,2.97996e-06,0,.,0.202111,0.0190717
Fujian-Gas_CCGT_RC-12169,2030,Gas_CCGT_RC,Fujian,Gas,4.26946e-06,0,.,0.289569,0.0273246
Fujian-Gas_CCGT_RC-12169,2035,Gas_CCGT_RC,Fujian,Gas,6.17942e-06,0,.,0.419109,0.0395483
Fujian-Gas_CCGT_RC-12169,2040,Gas_CCGT_RC,Fujian,Gas,8.84243e-06,0,.,0.599724,0.0565916
Fujian-Gas_CCGT_RC-12169,2045,Gas_CCGT_RC,Fujian,Gas,1.2792e-05,0,.,0.867595,0.0818687
Fujian-Gas_CCGT_RC-12169,2050,Gas_CCGT_RC,Fujian,Gas,1.85128e-05,0,.,1.2556,0.118482
Fujian-Gas_CCGT_RC-12169,2055,Gas_CCGT_RC,Fujian,Gas,2.73647e-05,0,.,1.85597,0.175134
Fujian-Gas_CCGT_RC-12169,2060,Gas_CCGT_RC,Fujian,Gas,4.05049e-05,0,.,2.74718,0.259231
Fujian-Gas_CCGT_RC-12179,2020,Gas_CCGT_RC,Fujian,Gas,2.01611e-06,0,.,0.136739,0.0129031
Fujian-Gas_CCGT_RC-12179,2025,Gas_CCGT_RC,Fujian,Gas,2.98041e-06,0,.,0.202142,0.0190746
Fujian-Gas_CCGT_RC-12179,2030,Gas_CCGT_RC,Fujian,Gas,4.28931e-06,0,.,0.290916,0.0274516
Fujian-Gas_CCGT_RC-12179,2035,Gas_CCGT_RC,Fujian,Gas,6.21603e-06,0,.,0.421592,0.0397826
Fujian-Gas_CCGT_RC-12179,2040,Gas_CCGT_RC,Fujian,Gas,8.89584e-06,0,.,0.603346,0.0569334
Fujian-Gas_CCGT_RC-12179,2045,Gas_CCGT_RC,Fujian,Gas,1.28663e-05,0,.,0.872633,0.0823441
Fujian-Gas_CCGT_RC-12179,2050,Gas_CCGT_RC,Fujian,Gas,1.86138e-05,0,.,1.26245,0.119128
Fujian-Gas_CCGT_RC-12179,2055,Gas_CCGT_RC,Fujian,Gas,2.75496e-05,0,.,1.86851,0.176318
Fujian-Gas_CCGT_RC-12179,2060,Gas_CCGT_RC,Fujian,Gas,4.07601e-05,0,.,2.76449,0.260865
Fujian-Gas_CCGT_SEA-12151,2020,Gas_CCGT_SEA,Fujian,Gas,2.10109e-06,0,.,0.142503,0.013447
Fujian-Gas_CCGT_SEA-12151,2025,Gas_CCGT_SEA,Fujian,Gas,3.08001e-06,0,.,0.208897,0.0197121
Fujian-Gas_CCGT_SEA-12151,2030,Gas_CCGT_SEA,Fujian,Gas,4.40279e-06,0,.,0.298612,0.0281779
Fujian-Gas_CCGT_SEA-12151,2035,Gas_CCGT_SEA,Fujian,Gas,6.35955e-06,0,.,0.431326,0.0407011
Fujian-Gas_CCGT_SEA-12151,2040,Gas_CCGT_SEA,Fujian,Gas,9.09341e-06,0,.,0.616746,0.0581978
Fujian-Gas_CCGT_SEA-12151,2045,Gas_CCGT_SEA,Fujian,Gas,1.31395e-05,0,.,0.891167,0.084093
Fujian-Gas_CCGT_SEA-12151,2050,Gas_CCGT_SEA,Fujian,Gas,1.89929e-05,0,.,1.28817,0.121555
Fujian-Gas_CCGT_SEA-12151,2055,Gas_CCGT_SEA,Fujian,Gas,2.8203e-05,0,.,1.91282,0.180499
Fujian-Gas_CCGT_SEA-12151,2060,Gas_CCGT_SEA,Fujian,Gas,4.17171e-05,0,.,2.8294,0.26699
Fujian-Gas_CCGT_SEA-12187,2020,Gas_CCGT_SEA,Fujian,Gas,2.08624e-06,0,.,0.141496,0.013352
Fujian-Gas_CCGT_SEA-12187,2025,Gas_CCGT_SEA,Fujian,Gas,3.07949e-06,0,.,0.208861,0.0197087
Fujian-Gas_CCGT_SEA-12187,2030,Gas_CCGT_SEA,Fujian,Gas,4.40364e-06,0,.,0.29867,0.0281833
Fujian-Gas_CCGT_SEA-12187,2035,Gas_CCGT_SEA,Fujian,Gas,6.36063e-06,0,.,0.4314,0.0407081
Fujian-Gas_CCGT_SEA-12187,2040,Gas_CCGT_SEA,Fujian,Gas,9.0952e-06,0,.,0.616867,0.0582093
Fujian-Gas_CCGT_SEA-12187,2045,Gas_CCGT_SEA,Fujian,Gas,1.31412e-05,0,.,0.891281,0.0841037
Fujian-Gas_CCGT_SEA-12187,2050,Gas_CCGT_SEA,Fujian,Gas,1.90001e-05,0,.,1.28865,0.121601
Fujian-Gas_CCGT_SEA-12187,2055,Gas_CCGT_SEA,Fujian,Gas,2.82824e-05,0,.,1.91821,0.181007
Fujian-Gas_CCGT_SEA-12187,2060,Gas_CCGT_SEA,Fujian,Gas,4.2134e-05,0,.,2.85767,0.269658
Fujian-Gas_Combustion_Turbine_RC-13124,2020,Gas_Combustion_Turbine_RC,Fujian,Gas,2.37897e-06,0,.,0.117431,0.0110789
Fujian-Gas_Combustion_Turbine_RC-13124,2025,Gas_Combustion_Turbine_RC,Fujian,Gas,3.53752e-06,0,.,0.174619,0.0164742
Fujian-Gas_Combustion_Turbine_RC-13124,2030,Gas_Combustion_Turbine_RC,Fujian,Gas,5.11608e-06,0,.,0.25254,0.0238256
Fujian-Gas_Combustion_Turbine_RC-13124,2035,Gas_Combustion_Turbine_RC,Fujian,Gas,7.46686e-06,0,.,0.368579,0.0347731
Fujian-Gas_Combustion_Turbine_RC-13124,2040,Gas_Combustion_Turbine_RC,Fujian,Gas,1.07193e-05,0,.,0.529124,0.0499196
Fujian-Gas_Combustion_Turbine_RC-13124,2045,Gas_Combustion_Turbine_RC,Fujian,Gas,1.55988e-05,0,.,0.769985,0.0726434
Fujian-Gas_Combustion_Turbine_RC-13124,2050,Gas_Combustion_Turbine_RC,Fujian,Gas,2.26694e-05,0,.,1.119,0.105571
Fujian-Gas_Combustion_Turbine_RC-13124,2055,Gas_Combustion_Turbine_RC,Fujian,Gas,3.31846e-05,0,.,1.63806,0.154541
Fujian-Gas_Combustion_Turbine_RC-13124,2060,Gas_Combustion_Turbine_RC,Fujian,Gas,4.90403e-05,0,.,2.42073,0.228381
Fujian-Nuclear_SEA-13125,2020,Nuclear_SEA,Fujian,Uranium,7078.94,0,.,1.22454e+09,1.27421e+08
Fujian-Nuclear_SEA-13125,2025,Nuclear_SEA,Fujian,Uranium,11593.5,0,.,2.00548e+09,2.08683e+08
Fujian-Nuclear_SEA-13125,2030,Nuclear_SEA,Fujian,Uranium,15230.9,0,.,2.63469e+09,2.74156e+08
Fujian-Nuclear_SEA-13125,2035,Nuclear_SEA,Fujian,Uranium,18290.3,0,.,3.16392e+09,3.29225e+08
Fujian-Nuclear_SEA-13125,2040,Nuclear_SEA,Fujian,Uranium,21031.8,0,.,3.63815e+09,3.78573e+08
Fujian-Nuclear_SEA-13125,2045,Nuclear_SEA,Fujian,Uranium,22122.9,0,.,3.82689e+09,3.98212e+08
Fujian-Nuclear_SEA-13125,2050,Nuclear_SEA,Fujian,Uranium,22418.2,0,.,3.87797e+09,4.03527e+08
Fujian-Nuclear_SEA-13125,2055,Nuclear_SEA,Fujian,Uranium,28397.9,0,.,4.91237e+09,5.11163e+08
Fujian-Nuclear_SEA-13125,2060,Nuclear_SEA,Fujian,Uranium,31891.5,0,.,5.5167e+09,5.74047e+08
Fujian-Nuclear_SEA-13130,2020,Nuclear_SEA,Fujian,Uranium,6806.04,0,.,1.17733e+09,1.22509e+08
Fujian-Nuclear_SEA-13130,2025,Nuclear_SEA,Fujian,Uranium,11309,0,.,1.95627e+09,2.03562e+08
Fujian-Nuclear_SEA-13130,2030,Nuclear_SEA,Fujian,Uranium,15599.9,0,.,2.69852e+09,2.80798e+08
Fujian-Nuclear_SEA-13130,2035,Nuclear_SEA,Fujian,Uranium,18869.5,0,.,3.2641e+09,3.3965e+08
Fujian-Nuclear_SEA-13130,2040,Nuclear_SEA,Fujian,Uranium,20482.3,0,.,3.54309e+09,3.68681e+08
Fujian-Nuclear_SEA-13130,2045,Nuclear_SEA,Fujian,Uranium,21321.9,0,.,3.68833e+09,3.83794e+08
Fujian-Nuclear_SEA-13130,2050,Nuclear_SEA,Fujian,Uranium,21604.4,0,.,3.73721e+09,3.8888e+08
Fujian-Nuclear_SEA-13130,2055,Nuclear_SEA,Fujian,Uranium,25905.3,0,.,4.48118e+09,4.66295e+08
Fujian-Nuclear_SEA-13130,2060,Nuclear_SEA,Fujian,Uranium,28628.3,0,.,4.95222e+09,5.1531e+08
Fujian-Nuclear_SMR-13123,2020,Nuclear_SMR,Fujian,Uranium,7.56556e-09,0,.,0.00255975,0.00027236
Fujian-Nuclear_SMR-13123,2025,Nuclear_SMR,Fujian,Uranium,7.93395e-07,0,.,0.268439,0.0285622
Fujian-Nuclear_SMR-13123,2030,Nuclear_SMR,Fujian,Uranium,1.1548e-06,0,.,0.390719,0.0415729
Fujian-Nuclear_SMR-13123,2035,Nuclear_SMR,Fujian,Uranium,1.71909e-06,0,.,0.581642,0.0618873
Fujian-Nuclear_SMR-13123,2040,Nuclear_SMR,Fujian,Uranium,2.58937e-06,0,.,0.876094,0.0932173
Fujian-Nuclear_SMR-13123,2045,Nuclear_SMR,Fujian,Uranium,3.81158e-06,0,.,1.28962,0.137217
Fujian-Nuclear_SMR-13123,2050,Nuclear_SMR,Fujian,Uranium,5.60205e-06,0,.,1.89541,0.201674
Fujian-Nuclear_SMR-13123,2055,Nuclear_SMR,Fujian,Uranium,8.2465e-06,0,.,2.79014,0.296874
Fujian-Nuclear_SMR-13123,2060,Nuclear_SMR,Fujian,Uranium,1.24192e-05,0,.,4.20193,0.44709
Fujian-Offshore_Wind-13118,2020,Offshore_Wind,Fujian,Wind,1.50749e-06,0,.,0.292789,0.0327848
Fujian-Offshore_Wind-13118,2025,Offshore_Wind,Fujian,Wind,2.16985e-06,0,.,0.421436,0.0471899
Fujian-Offshore_Wind-13118,2030,Offshore_Wind,Fujian,Wind,3.30553e-06,0,.,0.639482,0.0716047
Fujian-Offshore_Wind-13118,2035,Offshore_Wind,Fujian,Wind,5.0026e-06,0,.,0.961451,0.107656
Fujian-Offshore_Wind-13118,2040,Offshore_Wind,Fujian,Wind,7.5325e-06,0,.,1.43513,0.160695
Fujian-Offshore_Wind-13118,2045,Offshore_Wind,Fujian,Wind,1.20812e-05,0,.,2.2676,0.253903
Fujian-Offshore_Wind-13118,2050,Offshore_Wind,Fujian,Wind,2.1044e-05,0,.,3.85042,0.431121
Fujian-Offshore_Wind-13118,2055,Offshore_Wind,Fujian,Wind,6.38088e-05,0,.,11.5011,1.28773
Fujian-Offshore_Wind-13118,2060,Offshore_Wind,Fujian,Wind,0.000102942,0,.,18.4967,2.07099
Fujian-Residential_PV-207,2020,Residential_PV,Fujian,Solar,5.28385e-07,0,.,0.12906,0.0126712
Fujian-Residential_PV-207,2025,Residential_PV,Fujian,Solar,7.52424e-07,0,.,0.183783,0.0180439
Fujian-Residential_PV-207,2030,Residential_PV,Fujian,Solar,1.17661e-06,0,.,0.283394,0.0278236
Fujian-Residential_PV-207,2035,Residential_PV,Fujian,Solar,1.78932e-06,0,.,0.423799,0.0416089
Fujian-Residential_PV-207,2040,Residential_PV,Fujian,Solar,2.64994e-06,0,.,0.605993,0.0594972
Fujian-Residential_PV-207,2045,Residential_PV,Fujian,Solar,4.01012e-06,0,.,0.898173,0.0881837
Fujian-Residential_PV-207,2050,Residential_PV,Fujian,Solar,6.23744e-06,0,.,1.36736,0.13425
Fujian-Residential_PV-207,2055,Residential_PV,Fujian,Solar,9.59936e-06,0,.,2.07959,0.204178
Fujian-Residential_PV-207,2060,Residential_PV,Fujian,Solar,1.44219e-05,0,.,3.10083,0.304446
Fujian-Residential_PV-208,2020,Residential_PV,Fujian,Solar,5.28385e-07,0,.,0.12906,0.0126712
Fujian-Residential_PV-208,2025,Residential_PV,Fujian,Solar,7.52424e-07,0,.,0.183783,0.0180439
Fujian-Residential_PV-208,2030,Residential_PV,Fujian,Solar,1.17661e-06,0,.,0.283394,0.0278236
Fujian-Residential_PV-208,2035,Residential_PV,Fujian,Solar,1.78932e-06,0,.,0.423799,0.0416089
Fujian-Residential_PV-208,2040,Residential_PV,Fujian,Solar,2.64994e-06,0,.,0.605993,0.0594972
Fujian-Residential_PV-208,2045,Residential_PV,Fujian,Solar,4.01013e-06,0,.,0.898173,0.0881837
Fujian-Residential_PV-208,2050,Residential_PV,Fujian,Solar,6.23744e-06,0,.,1.36736,0.13425
Fujian-Residential_PV-208,2055,Residential_PV,Fujian,Solar,9.59935e-06,0,.,2.07959,0.204178
Fujian-Residential_PV-208,2060,Residential_PV,Fujian,Solar,1.44219e-05,0,.,3.10083,0.304446
Fujian-Residential_PV-209,2020,Residential_PV,Fujian,Solar,5.28385e-07,0,.,0.12906,0.0126712
Fujian-Residential_PV-209,2025,Residential_PV,Fujian,Solar,7.52424e-07,0,.,0.183783,0.0180439
Fujian-Residential_PV-209,2030,Residential_PV,Fujian,Solar,1.17661e-06,0,.,0.283394,0.0278236
Fujian-Residential_PV-209,2035,Residential_PV,Fujian,Solar,1.78932e-06,0,.,0.423799,0.0416089
Fujian-Residential_PV-209,2040,Residential_PV,Fujian,Solar,2.64994e-06,0,.,0.605993,0.0594972
Fujian-Residential_PV-209,2045,Residential_PV,Fujian,Solar,4.01013e-06,0,.,0.898173,0.0881837
Fujian-Residential_PV-209,2050,Residential_PV,Fujian,Solar,6.23744e-06,0,.,1.36736,0.13425
Fujian-Residential_PV-209,2055,Residential_PV,Fujian,Solar,9.59935e-06,0,.,2.07959,0.204178
Fujian-Residential_PV-209,2060,Residential_PV,Fujian,Solar,1.44219e-05,0,.,3.10083,0.304446
Fujian-Residential_PV-210,2020,Residential_PV,Fujian,Solar,5.28385e-07,0,.,0.12906,0.0126712
Fujian-Residential_PV-210,2025,Residential_PV,Fujian,Solar,7.52424e-07,0,.,0.183783,0.0180439
Fujian-Residential_PV-210,2030,Residential_PV,Fujian,Solar,1.17661e-06,0,.,0.283394,0.0278236
Fujian-Residential_PV-210,2035,Residential_PV,Fujian,Solar,1.78932e-06,0,.,0.423799,0.0416089
Fujian-Residential_PV-210,2040,Residential_PV,Fujian,Solar,2.64994e-06,0,.,0.605993,0.0594972
Fujian-Residential_PV-210,2045,Residential_PV,Fujian,Solar,4.01013e-06,0,.,0.898173,0.0881837
Fujian-Residential_PV-210,2050,Residential_PV,Fujian,Solar,6.23744e-06,0,.,1.36736,0.13425
Fujian-Residential_PV-210,2055,Residential_PV,Fujian,Solar,9.59935e-06,0,.,2.07959,0.204178
Fujian-Residential_PV-210,2060,Residential_PV,Fujian,Solar,1.44219e-05,0,.,3.10083,0.304446
Fujian-Residential_PV-211,2020,Residential_PV,Fujian,Solar,5.28385e-07,0,.,0.12906,0.0126712
Fujian-Residential_PV-211,2025,Residential_PV,Fujian,Solar,7.52424e-07,0,.,0.183783,0.0180439
Fujian-Residential_PV-211,2030,Residential_PV,Fujian,Solar,1.17661e-06,0,.,0.283394,0.0278236
Fujian-Residential_PV-211,2035,Residential_PV,Fujian,Solar,1.78932e-06,0,.,0.423799,0.0416089
Fujian-Residential_PV-211,2040,Residential_PV,Fujian,Solar,2.64994e-06,0,.,0.605993,0.0594972
Fujian-Residential_PV-211,2045,Residential_PV,Fujian,Solar,4.01013e-06,0,.,0.898173,0.0881837
Fujian-Residential_PV-211,2050,Residential_PV,Fujian,Solar,6.23744e-06,0,.,1.36736,0.13425
Fujian-Residential_PV-211,2055,Residential_PV,Fujian,Solar,9.59935e-06,0,.,2.07959,0.204178
Fujian-Residential_PV-211,2060,Residential_PV,Fujian,Solar,1.44219e-05,0,.,3.10083,0.304446
Fujian-Residential_PV-400,2020,Residential_PV,Fujian,Solar,5.28385e-07,0,.,0.12906,0.0126712
Fujian-Residential_PV-400,2025,Residential_PV,Fujian,Solar,7.52424e-07,0,.,0.183783,0.0180439
Fujian-Residential_PV-400,2030,Residential_PV,Fujian,Solar,1.17661e-06,0,.,0.283394,0.0278236
Fujian-Residential_PV-400,2035,Residential_PV,Fujian,Solar,1.78932e-06,0,.,0.423799,0.0416089
Fujian-Residential_PV-400,2040,Residential_PV,Fujian,Solar,2.64994e-06,0,.,0.605993,0.0594972
Fujian-Residential_PV-400,2045,Residential_PV,Fujian,Solar,4.01013e-06,0,.,0.898173,0.0881837
Fujian-Residential_PV-400,2050,Residential_PV,Fujian,Solar,6.23744e-06,0,.,1.36736,0.13425
Fujian-Residential_PV-400,2055,Residential_PV,Fujian,Solar,9.59935e-06,0,.,2.07959,0.204178
Fujian-Residential_PV-400,2060,Residential_PV,Fujian,Solar,1.44219e-05,0,.,3.10083,0.304446
Fujian-Wind-1021,2020,Wind,Fujian,Wind,6.141e-06,0,.,0.617736,0.0690802
Fujian-Wind-1021,2025,Wind,Fujian,Wind,7.86705e-06,0,.,0.791362,0.0884964
Fujian-Wind-1021,2030,Wind,Fujian,Wind,1.39337e-05,0,.,1.38815,0.155229
Fujian-Wind-1021,2035,Wind,Fujian,Wind,2.47542e-05,0,.,2.42836,0.27155
Fujian-Wind-1021,2040,Wind,Fujian,Wind,5.25483e-05,0,.,5.03848,0.563388
Fujian-Wind-1021,2045,Wind,Fujian,Wind,0.000179142,0,.,16.6394,1.86034
Fujian-Wind-1021,2050,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1021,2055,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1021,2060,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1022,2020,Wind,Fujian,Wind,6.141e-06,0,.,0.617736,0.0690802
Fujian-Wind-1022,2025,Wind,Fujian,Wind,7.86705e-06,0,.,0.791362,0.0884964
Fujian-Wind-1022,2030,Wind,Fujian,Wind,1.39337e-05,0,.,1.38815,0.155229
Fujian-Wind-1022,2035,Wind,Fujian,Wind,2.47542e-05,0,.,2.42836,0.27155
Fujian-Wind-1022,2040,Wind,Fujian,Wind,5.25483e-05,0,.,5.03848,0.563388
Fujian-Wind-1022,2045,Wind,Fujian,Wind,0.000179142,0,.,16.6394,1.86034
Fujian-Wind-1022,2050,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1022,2055,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1022,2060,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1024,2020,Wind,Fujian,Wind,6.14101e-06,0,.,0.617736,0.0690802
Fujian-Wind-1024,2025,Wind,Fujian,Wind,7.86705e-06,0,.,0.791362,0.0884964
Fujian-Wind-1024,2030,Wind,Fujian,Wind,1.39337e-05,0,.,1.38815,0.155229
Fujian-Wind-1024,2035,Wind,Fujian,Wind,2.47542e-05,0,.,2.42836,0.27155
Fujian-Wind-1024,2040,Wind,Fujian,Wind,5.25483e-05,0,.,5.03848,0.563388
Fujian-Wind-1024,2045,Wind,Fujian,Wind,0.000179142,0,.,16.6394,1.86034
Fujian-Wind-1024,2050,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1024,2055,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1024,2060,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1029,2020,Wind,Fujian,Wind,6.141e-06,0,.,0.617736,0.0690802
Fujian-Wind-1029,2025,Wind,Fujian,Wind,7.86705e-06,0,.,0.791362,0.0884964
Fujian-Wind-1029,2030,Wind,Fujian,Wind,1.39337e-05,0,.,1.38815,0.155229
Fujian-Wind-1029,2035,Wind,Fujian,Wind,2.47542e-05,0,.,2.42836,0.27155
Fujian-Wind-1029,2040,Wind,Fujian,Wind,5.25483e-05,0,.,5.03848,0.563388
Fujian-Wind-1029,2045,Wind,Fujian,Wind,0.000179142,0,.,16.6394,1.86034
Fujian-Wind-1029,2050,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1029,2055,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1029,2060,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1035,2020,Wind,Fujian,Wind,6.141e-06,0,.,0.617736,0.0690802
Fujian-Wind-1035,2025,Wind,Fujian,Wind,7.86705e-06,0,.,0.791362,0.0884964
Fujian-Wind-1035,2030,Wind,Fujian,Wind,1.39337e-05,0,.,1.38815,0.155229
Fujian-Wind-1035,2035,Wind,Fujian,Wind,2.47542e-05,0,.,2.42836,0.27155
Fujian-Wind-1035,2040,Wind,Fujian,Wind,5.25483e-05,0,.,5.03848,0.563388
Fujian-Wind-1035,2045,Wind,Fujian,Wind,0.000179142,0,.,16.6394,1.86034
Fujian-Wind-1035,2050,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1035,2055,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1035,2060,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1042,2020,Wind,Fujian,Wind,6.141e-06,0,.,0.617736,0.0690802
Fujian-Wind-1042,2025,Wind,Fujian,Wind,7.86705e-06,0,.,0.791362,0.0884964
Fujian-Wind-1042,2030,Wind,Fujian,Wind,1.39337e-05,0,.,1.38815,0.155229
Fujian-Wind-1042,2035,Wind,Fujian,Wind,2.47542e-05,0,.,2.42836,0.27155
Fujian-Wind-1042,2040,Wind,Fujian,Wind,5.25483e-05,0,.,5.03848,0.563388
Fujian-Wind-1042,2045,Wind,Fujian,Wind,0.000179142,0,.,16.6394,1.86034
Fujian-Wind-1042,2050,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1042,2055,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1042,2060,Wind,Fujian,Wind,1742.86,0,.,1.56337e+08,1.74774e+07
Fujian-Wind-1044,2020,Wind,Fujian,Wind,6.14101e-06,0,.,0.617736,0.0690802
