GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,BuildGen,BuildStorageEnergy,GenCapitalOutlay
Jiangsu-Coal_600_OT-11939,2025,Coal_600_OT,Jiangsu,Coal,2.65656e-06,.,1.52132
Jiangsu-Coal_600_OT-11939,2030,Coal_600_OT,Jiangsu,Coal,3.66954e-06,.,2.10141
Jiangsu-Coal_600_OT-11939,2035,Coal_600_OT,Jiangsu,Coal,5.35041e-06,.,3.06398
Jiangsu-Coal_600_OT-11939,2040,Coal_600_OT,Jiangsu,Coal,7.90943e-06,.,4.52945
Jiangsu-Coal_600_OT-11939,2045,Coal_600_OT,Jiangsu,Coal,1.15169e-05,.,6.59532
Jiangsu-Coal_600_OT-11939,2050,Coal_600_OT,Jiangsu,Coal,1.49516e-05,.,8.56222
Jiangsu-Coal_600_OT-11939,2055,Coal_600_OT,Jiangsu,Coal,1.44829e-05,.,8.29382
Jiangsu-Coal_600_OT-11939,2060,Coal_600_OT,Jiangsu,Coal,2.50838e-05,.,14.3646
Jiangsu-Coal_600_OT-11957,2020,Coal_600_OT,Jiangsu,Coal,5.64616e-06,.,3.23335
Jiangsu-Coal_600_OT-11957,2025,Coal_600_OT,Jiangsu,Coal,2.7758e-06,.,1.5896
Jiangsu-Coal_600_OT-11957,2030,Coal_600_OT,Jiangsu,Coal,3.83429e-06,.,2.19576
Jiangsu-Coal_600_OT-11957,2035,Coal_600_OT,Jiangsu,Coal,5.59027e-06,.,3.20135
Jiangsu-Coal_600_OT-11957,2040,Coal_600_OT,Jiangsu,Coal,8.24503e-06,.,4.72163
Jiangsu-Coal_600_OT-11957,2045,Coal_600_OT,Jiangsu,Coal,1.09362e-05,.,6.26275
Jiangsu-Coal_600_OT-11957,2050,Coal_600_OT,Jiangsu,Coal,1.50194e-05,.,8.60107
Jiangsu-Coal_600_OT-11957,2055,Coal_600_OT,Jiangsu,Coal,1.49874e-05,.,8.58277
Jiangsu-Coal_600_OT-11957,2060,Coal_600_OT,Jiangsu,Coal,2.41228e-05,.,13.8143
Jiangsu-Coal_600_OT-11975,2020,Coal_600_OT,Jiangsu,Coal,5.41883e-06,.,3.10317
Jiangsu-Coal_600_OT-11975,2025,Coal_600_OT,Jiangsu,Coal,2.66604e-06,.,1.52675
Jiangsu-Coal_600_OT-11975,2030,Coal_600_OT,Jiangsu,Coal,3.68561e-06,.,2.11062
Jiangsu-Coal_600_OT-11975,2035,Coal_600_OT,Jiangsu,Coal,5.34251e-06,.,3.05946
Jiangsu-Coal_600_OT-11975,2040,Coal_600_OT,Jiangsu,Coal,6.95987e-06,.,3.98566
Jiangsu-Coal_600_OT-11975,2045,Coal_600_OT,Jiangsu,Coal,1.25063e-05,.,7.1619
Jiangsu-Coal_600_OT-11975,2050,Coal_600_OT,Jiangsu,Coal,1.51746e-05,.,8.68993
Jiangsu-Coal_600_OT-11975,2055,Coal_600_OT,Jiangsu,Coal,1.32335e-05,.,7.57832
Jiangsu-Coal_600_OT-11975,2060,Coal_600_OT,Jiangsu,Coal,2.3449e-05,.,13.4284
Jiangsu-Coal_600_OT-12001,2020,Coal_600_OT,Jiangsu,Coal,5.4275e-06,.,3.10813
Jiangsu-Coal_600_OT-12001,2025,Coal_600_OT,Jiangsu,Coal,2.66816e-06,.,1.52796
Jiangsu-Coal_600_OT-12001,2030,Coal_600_OT,Jiangsu,Coal,3.6896e-06,.,2.1129
Jiangsu-Coal_600_OT-12001,2035,Coal_600_OT,Jiangsu,Coal,5.37255e-06,.,3.07667
Jiangsu-Coal_600_OT-12001,2040,Coal_600_OT,Jiangsu,Coal,7.97094e-06,.,4.56467
Jiangsu-Coal_600_OT-12001,2045,Coal_600_OT,Jiangsu,Coal,1.30532e-05,.,7.47513
Jiangsu-Coal_600_OT-12001,2050,Coal_600_OT,Jiangsu,Coal,1.58461e-05,.,9.07449
Jiangsu-Coal_600_OT-12001,2055,Coal_600_OT,Jiangsu,Coal,1.4046e-05,.,8.04366
Jiangsu-Coal_600_OT-12001,2060,Coal_600_OT,Jiangsu,Coal,2.4034e-05,.,13.7634
Jiangsu-Coal_600_OT-12019,2020,Coal_600_OT,Jiangsu,Coal,5.63099e-06,.,3.22467
Jiangsu-Coal_600_OT-12019,2025,Coal_600_OT,Jiangsu,Coal,2.6816e-06,.,1.53565
Jiangsu-Coal_600_OT-12019,2030,Coal_600_OT,Jiangsu,Coal,3.44174e-06,.,1.97096
Jiangsu-Coal_600_OT-12019,2035,Coal_600_OT,Jiangsu,Coal,5.34973e-06,.,3.0636
Jiangsu-Coal_600_OT-12019,2040,Coal_600_OT,Jiangsu,Coal,7.93232e-06,.,4.54255
Jiangsu-Coal_600_OT-12019,2045,Coal_600_OT,Jiangsu,Coal,1.15863e-05,.,6.63506
Jiangsu-Coal_600_OT-12019,2050,Coal_600_OT,Jiangsu,Coal,1.55946e-05,.,8.93048
Jiangsu-Coal_600_OT-12019,2055,Coal_600_OT,Jiangsu,Coal,1.48751e-05,.,8.51841
Jiangsu-Coal_600_OT-12019,2060,Coal_600_OT,Jiangsu,Coal,2.4065e-05,.,13.7812
Jiangsu-Coal_600_RC-11947,2020,Coal_600_RC,Jiangsu,Coal,5.22656e-06,.,3.0484
Jiangsu-Coal_600_RC-11947,2025,Coal_600_RC,Jiangsu,Coal,2.49868e-06,.,1.45736
Jiangsu-Coal_600_RC-11947,2030,Coal_600_RC,Jiangsu,Coal,3.86257e-06,.,2.25285
Jiangsu-Coal_600_RC-11947,2035,Coal_600_RC,Jiangsu,Coal,5.29989e-06,.,3.09117
Jiangsu-Coal_600_RC-11947,2040,Coal_600_RC,Jiangsu,Coal,7.82304e-06,.,4.5628
Jiangsu-Coal_600_RC-11947,2045,Coal_600_RC,Jiangsu,Coal,1.14189e-05,.,6.66011
Jiangsu-Coal_600_RC-11947,2050,Coal_600_RC,Jiangsu,Coal,1.49042e-05,.,8.6929
Jiangsu-Coal_600_RC-11947,2055,Coal_600_RC,Jiangsu,Coal,1.31833e-05,.,7.68918
Jiangsu-Coal_600_RC-11947,2060,Coal_600_RC,Jiangsu,Coal,2.2906e-05,.,13.36
Jiangsu-Coal_600_RC-11965,2020,Coal_600_RC,Jiangsu,Coal,5.34234e-06,.,3.11592
Jiangsu-Coal_600_RC-11965,2025,Coal_600_RC,Jiangsu,Coal,2.79127e-06,.,1.62801
Jiangsu-Coal_600_RC-11965,2030,Coal_600_RC,Jiangsu,Coal,3.93423e-06,.,2.29464
Jiangsu-Coal_600_RC-11965,2035,Coal_600_RC,Jiangsu,Coal,5.51636e-06,.,3.21742
Jiangsu-Coal_600_RC-11965,2040,Coal_600_RC,Jiangsu,Coal,8.14529e-06,.,4.75075
Jiangsu-Coal_600_RC-11965,2045,Coal_600_RC,Jiangsu,Coal,1.18923e-05,.,6.93619
Jiangsu-Coal_600_RC-11965,2050,Coal_600_RC,Jiangsu,Coal,1.5565e-05,.,9.07829
Jiangsu-Coal_600_RC-11965,2055,Coal_600_RC,Jiangsu,Coal,1.33461e-05,.,7.78415
Jiangsu-Coal_600_RC-11965,2060,Coal_600_RC,Jiangsu,Coal,2.31932e-05,.,13.5275
Jiangsu-Coal_600_RC-11983,2020,Coal_600_RC,Jiangsu,Coal,5.33377e-06,.,3.11093
Jiangsu-Coal_600_RC-11983,2025,Coal_600_RC,Jiangsu,Coal,2.62567e-06,.,1.53142
Jiangsu-Coal_600_RC-11983,2030,Coal_600_RC,Jiangsu,Coal,3.62718e-06,.,2.11556
Jiangsu-Coal_600_RC-11983,2035,Coal_600_RC,Jiangsu,Coal,5.28313e-06,.,3.08139
Jiangsu-Coal_600_RC-11983,2040,Coal_600_RC,Jiangsu,Coal,7.81661e-06,.,4.55905
Jiangsu-Coal_600_RC-11983,2045,Coal_600_RC,Jiangsu,Coal,1.13816e-05,.,6.63833
Jiangsu-Coal_600_RC-11983,2050,Coal_600_RC,Jiangsu,Coal,1.35712e-05,.,7.91541
Jiangsu-Coal_600_RC-11983,2055,Coal_600_RC,Jiangsu,Coal,1.401e-05,.,8.17132
Jiangsu-Coal_600_RC-11983,2060,Coal_600_RC,Jiangsu,Coal,2.34199e-05,.,13.6597
Jiangsu-Coal_600_RC-12009,2020,Coal_600_RC,Jiangsu,Coal,5.34015e-06,.,3.11465
Jiangsu-Coal_600_RC-12009,2025,Coal_600_RC,Jiangsu,Coal,2.62816e-06,.,1.53288
Jiangsu-Coal_600_RC-12009,2030,Coal_600_RC,Jiangsu,Coal,3.62934e-06,.,2.11682
Jiangsu-Coal_600_RC-12009,2035,Coal_600_RC,Jiangsu,Coal,5.28971e-06,.,3.08523
Jiangsu-Coal_600_RC-12009,2040,Coal_600_RC,Jiangsu,Coal,7.81569e-06,.,4.55851
Jiangsu-Coal_600_RC-12009,2045,Coal_600_RC,Jiangsu,Coal,1.13844e-05,.,6.63998
Jiangsu-Coal_600_RC-12009,2050,Coal_600_RC,Jiangsu,Coal,1.52238e-05,.,8.87932
Jiangsu-Coal_600_RC-12009,2055,Coal_600_RC,Jiangsu,Coal,1.54959e-05,.,9.03798
Jiangsu-Coal_600_RC-12009,2060,Coal_600_RC,Jiangsu,Coal,2.38175e-05,.,13.8916
Jiangsu-Coal_600_RC-12027,2020,Coal_600_RC,Jiangsu,Coal,6.03292e-06,.,3.51871
Jiangsu-Coal_600_RC-12027,2025,Coal_600_RC,Jiangsu,Coal,2.93525e-06,.,1.71199
Jiangsu-Coal_600_RC-12027,2030,Coal_600_RC,Jiangsu,Coal,4.00231e-06,.,2.33435
Jiangsu-Coal_600_RC-12027,2035,Coal_600_RC,Jiangsu,Coal,5.76386e-06,.,3.36178
Jiangsu-Coal_600_RC-12027,2040,Coal_600_RC,Jiangsu,Coal,7.41487e-06,.,4.32473
Jiangsu-Coal_600_RC-12027,2045,Coal_600_RC,Jiangsu,Coal,1.16967e-05,.,6.82214
Jiangsu-Coal_600_RC-12027,2050,Coal_600_RC,Jiangsu,Coal,1.54816e-05,.,9.02969
Jiangsu-Coal_600_RC-12027,2055,Coal_600_RC,Jiangsu,Coal,1.49172e-05,.,8.70045
Jiangsu-Coal_600_RC-12027,2060,Coal_600_RC,Jiangsu,Coal,2.38557e-05,.,13.9139
Jiangsu-Coal_600_SEA-11993,2020,Coal_600_SEA,Jiangsu,Coal,5.28485e-06,.,3.08236
Jiangsu-Coal_600_SEA-11993,2025,Coal_600_SEA,Jiangsu,Coal,2.59975e-06,.,1.51629
Jiangsu-Coal_600_SEA-11993,2030,Coal_600_SEA,Jiangsu,Coal,3.48226e-06,.,2.03101
Jiangsu-Coal_600_SEA-11993,2035,Coal_600_SEA,Jiangsu,Coal,4.70982e-06,.,2.74698
Jiangsu-Coal_600_SEA-11993,2040,Coal_600_SEA,Jiangsu,Coal,8.42245e-06,.,4.91235
Jiangsu-Coal_600_SEA-11993,2045,Coal_600_SEA,Jiangsu,Coal,1.13532e-05,.,6.62169
Jiangsu-Coal_600_SEA-11993,2050,Coal_600_SEA,Jiangsu,Coal,1.48879e-05,.,8.6833
Jiangsu-Coal_600_SEA-11993,2055,Coal_600_SEA,Jiangsu,Coal,1.30436e-05,.,7.60757
Jiangsu-Coal_600_SEA-11993,2060,Coal_600_SEA,Jiangsu,Coal,2.30923e-05,.,13.4684
Jiangsu-Coal_IGCC_RC-11951,2020,Coal_IGCC_RC,Jiangsu,Coal,2.11046e-06,.,3.45098
Jiangsu-Coal_IGCC_RC-11951,2025,Coal_IGCC_RC,Jiangsu,Coal,1.02589e-06,.,1.67751
Jiangsu-Coal_IGCC_RC-11951,2030,Coal_IGCC_RC,Jiangsu,Coal,1.45008e-06,.,2.37115
Jiangsu-Coal_IGCC_RC-11951,2035,Coal_IGCC_RC,Jiangsu,Coal,2.19504e-06,.,3.58929
Jiangsu-Coal_IGCC_RC-11951,2040,Coal_IGCC_RC,Jiangsu,Coal,3.4731e-06,.,5.67914
Jiangsu-Coal_IGCC_RC-11951,2045,Coal_IGCC_RC,Jiangsu,Coal,4.78021e-06,.,7.81651
Jiangsu-Coal_IGCC_RC-11951,2050,Coal_IGCC_RC,Jiangsu,Coal,6.40244e-06,.,10.4691
Jiangsu-Coal_IGCC_RC-11951,2055,Coal_IGCC_RC,Jiangsu,Coal,6.20888e-06,.,10.1526
Jiangsu-Coal_IGCC_RC-11951,2060,Coal_IGCC_RC,Jiangsu,Coal,1.00471e-05,.,16.4288
Jiangsu-Coal_IGCC_RC-11969,2020,Coal_IGCC_RC,Jiangsu,Coal,2.19479e-06,.,3.58887
Jiangsu-Coal_IGCC_RC-11969,2025,Coal_IGCC_RC,Jiangsu,Coal,9.65176e-07,.,1.57824
Jiangsu-Coal_IGCC_RC-11969,2030,Coal_IGCC_RC,Jiangsu,Coal,1.45672e-06,.,2.382
Jiangsu-Coal_IGCC_RC-11969,2035,Coal_IGCC_RC,Jiangsu,Coal,2.13279e-06,.,3.4875
Jiangsu-Coal_IGCC_RC-11969,2040,Coal_IGCC_RC,Jiangsu,Coal,3.14375e-06,.,5.1406
Jiangsu-Coal_IGCC_RC-11969,2045,Coal_IGCC_RC,Jiangsu,Coal,4.5968e-06,.,7.5166
Jiangsu-Coal_IGCC_RC-11969,2050,Coal_IGCC_RC,Jiangsu,Coal,6.26858e-06,.,10.2503
Jiangsu-Coal_IGCC_RC-11969,2055,Coal_IGCC_RC,Jiangsu,Coal,6.35944e-06,.,10.3988
Jiangsu-Coal_IGCC_RC-11969,2060,Coal_IGCC_RC,Jiangsu,Coal,8.94106e-06,.,14.6202
Jiangsu-Coal_IGCC_RC-11987,2020,Coal_IGCC_RC,Jiangsu,Coal,2.1415e-06,.,3.50174
Jiangsu-Coal_IGCC_RC-11987,2025,Coal_IGCC_RC,Jiangsu,Coal,1.11301e-06,.,1.81998
Jiangsu-Coal_IGCC_RC-11987,2030,Coal_IGCC_RC,Jiangsu,Coal,1.50031e-06,.,2.45328
Jiangsu-Coal_IGCC_RC-11987,2035,Coal_IGCC_RC,Jiangsu,Coal,2.1844e-06,.,3.57188
Jiangsu-Coal_IGCC_RC-11987,2040,Coal_IGCC_RC,Jiangsu,Coal,3.20635e-06,.,5.24295
Jiangsu-Coal_IGCC_RC-11987,2045,Coal_IGCC_RC,Jiangsu,Coal,4.66615e-06,.,7.62999
Jiangsu-Coal_IGCC_RC-11987,2050,Coal_IGCC_RC,Jiangsu,Coal,6.20358e-06,.,10.144
Jiangsu-Coal_IGCC_RC-11987,2055,Coal_IGCC_RC,Jiangsu,Coal,6.02703e-06,.,9.85528
Jiangsu-Coal_IGCC_RC-11987,2060,Coal_IGCC_RC,Jiangsu,Coal,1.00425e-05,.,16.4213
Jiangsu-Coal_IGCC_RC-12013,2020,Coal_IGCC_RC,Jiangsu,Coal,2.22174e-06,.,3.63294
Jiangsu-Coal_IGCC_RC-12013,2025,Coal_IGCC_RC,Jiangsu,Coal,1.11335e-06,.,1.82052
Jiangsu-Coal_IGCC_RC-12013,2030,Coal_IGCC_RC,Jiangsu,Coal,1.53878e-06,.,2.51618
Jiangsu-Coal_IGCC_RC-12013,2035,Coal_IGCC_RC,Jiangsu,Coal,2.24685e-06,.,3.674
Jiangsu-Coal_IGCC_RC-12013,2040,Coal_IGCC_RC,Jiangsu,Coal,3.30526e-06,.,5.40469
Jiangsu-Coal_IGCC_RC-12013,2045,Coal_IGCC_RC,Jiangsu,Coal,4.80552e-06,.,7.85789
Jiangsu-Coal_IGCC_RC-12013,2050,Coal_IGCC_RC,Jiangsu,Coal,5.60782e-06,.,9.1698
Jiangsu-Coal_IGCC_RC-12013,2055,Coal_IGCC_RC,Jiangsu,Coal,6.46301e-06,.,10.5682
Jiangsu-Coal_IGCC_RC-12013,2060,Coal_IGCC_RC,Jiangsu,Coal,9.94178e-06,.,16.2566
Jiangsu-Coal_IGCC_RC-12031,2020,Coal_IGCC_RC,Jiangsu,Coal,2.12478e-06,.,3.4744
Jiangsu-Coal_IGCC_RC-12031,2025,Coal_IGCC_RC,Jiangsu,Coal,1.03282e-06,.,1.68885
Jiangsu-Coal_IGCC_RC-12031,2030,Coal_IGCC_RC,Jiangsu,Coal,1.45896e-06,.,2.38566
Jiangsu-Coal_IGCC_RC-12031,2035,Coal_IGCC_RC,Jiangsu,Coal,2.13278e-06,.,3.48748
Jiangsu-Coal_IGCC_RC-12031,2040,Coal_IGCC_RC,Jiangsu,Coal,3.13163e-06,.,5.12078
Jiangsu-Coal_IGCC_RC-12031,2045,Coal_IGCC_RC,Jiangsu,Coal,3.99058e-06,.,6.52531
Jiangsu-Coal_IGCC_RC-12031,2050,Coal_IGCC_RC,Jiangsu,Coal,6.42238e-06,.,10.5017
Jiangsu-Coal_IGCC_RC-12031,2055,Coal_IGCC_RC,Jiangsu,Coal,6.19522e-06,.,10.1303
Jiangsu-Coal_IGCC_RC-12031,2060,Coal_IGCC_RC,Jiangsu,Coal,9.72294e-06,.,15.8988
Jiangsu-Commercial_PV-129,2020,Commercial_PV,Jiangsu,Solar,8.86719e-07,.,1.33008
Jiangsu-Commercial_PV-129,2025,Commercial_PV,Jiangsu,Solar,4.44767e-07,.,0.66715
Jiangsu-Commercial_PV-129,2030,Commercial_PV,Jiangsu,Solar,6.34364e-07,.,0.951547
Jiangsu-Commercial_PV-129,2035,Commercial_PV,Jiangsu,Solar,9.51438e-07,.,1.42716
Jiangsu-Commercial_PV-129,2040,Commercial_PV,Jiangsu,Solar,2.21404e-06,.,3.32106
Jiangsu-Commercial_PV-129,2045,Commercial_PV,Jiangsu,Solar,2.47258e-06,.,3.70887
Jiangsu-Commercial_PV-129,2050,Commercial_PV,Jiangsu,Solar,3.70359e-06,.,5.55538
Jiangsu-Commercial_PV-129,2055,Commercial_PV,Jiangsu,Solar,6.57243e-06,.,9.85864
Jiangsu-Commercial_PV-129,2060,Commercial_PV,Jiangsu,Solar,9.83298e-06,.,14.7495
Jiangsu-Commercial_PV-170,2020,Commercial_PV,Jiangsu,Solar,8.86721e-07,.,1.33008
Jiangsu-Commercial_PV-170,2025,Commercial_PV,Jiangsu,Solar,4.44763e-07,.,0.667145
Jiangsu-Commercial_PV-170,2030,Commercial_PV,Jiangsu,Solar,6.34364e-07,.,0.951547
Jiangsu-Commercial_PV-170,2035,Commercial_PV,Jiangsu,Solar,9.51441e-07,.,1.42716
Jiangsu-Commercial_PV-170,2040,Commercial_PV,Jiangsu,Solar,2.21404e-06,.,3.32106
Jiangsu-Commercial_PV-170,2045,Commercial_PV,Jiangsu,Solar,2.47259e-06,.,3.70889
Jiangsu-Commercial_PV-170,2050,Commercial_PV,Jiangsu,Solar,3.70355e-06,.,5.55532
Jiangsu-Commercial_PV-170,2055,Commercial_PV,Jiangsu,Solar,6.57254e-06,.,9.85881
Jiangsu-Commercial_PV-170,2060,Commercial_PV,Jiangsu,Solar,9.83402e-06,.,14.751
Jiangsu-Commercial_PV-74,2020,Commercial_PV,Jiangsu,Solar,8.86719e-07,.,1.33008
Jiangsu-Commercial_PV-74,2025,Commercial_PV,Jiangsu,Solar,4.44767e-07,.,0.667151
Jiangsu-Commercial_PV-74,2030,Commercial_PV,Jiangsu,Solar,6.34365e-07,.,0.951548
Jiangsu-Commercial_PV-74,2035,Commercial_PV,Jiangsu,Solar,9.51438e-07,.,1.42716
Jiangsu-Commercial_PV-74,2040,Commercial_PV,Jiangsu,Solar,2.21404e-06,.,3.32105
Jiangsu-Commercial_PV-74,2045,Commercial_PV,Jiangsu,Solar,2.47258e-06,.,3.70887
Jiangsu-Commercial_PV-74,2050,Commercial_PV,Jiangsu,Solar,3.7036e-06,.,5.55539
Jiangsu-Commercial_PV-74,2055,Commercial_PV,Jiangsu,Solar,6.57256e-06,.,9.85884
Jiangsu-Commercial_PV-74,2060,Commercial_PV,Jiangsu,Solar,9.83285e-06,.,14.7493
Jiangsu-Commercial_PV-75,2020,Commercial_PV,Jiangsu,Solar,8.86719e-07,.,1.33008
Jiangsu-Commercial_PV-75,2025,Commercial_PV,Jiangsu,Solar,4.44767e-07,.,0.667151
Jiangsu-Commercial_PV-75,2030,Commercial_PV,Jiangsu,Solar,6.34365e-07,.,0.951548
Jiangsu-Commercial_PV-75,2035,Commercial_PV,Jiangsu,Solar,9.51438e-07,.,1.42716
Jiangsu-Commercial_PV-75,2040,Commercial_PV,Jiangsu,Solar,2.21404e-06,.,3.32105
Jiangsu-Commercial_PV-75,2045,Commercial_PV,Jiangsu,Solar,2.47258e-06,.,3.70887
Jiangsu-Commercial_PV-75,2050,Commercial_PV,Jiangsu,Solar,3.70359e-06,.,5.55539
Jiangsu-Commercial_PV-75,2055,Commercial_PV,Jiangsu,Solar,6.57253e-06,.,9.8588
Jiangsu-Commercial_PV-75,2060,Commercial_PV,Jiangsu,Solar,9.83289e-06,.,14.7493
Jiangsu-Commercial_PV-76,2020,Commercial_PV,Jiangsu,Solar,8.86719e-07,.,1.33008
Jiangsu-Commercial_PV-76,2025,Commercial_PV,Jiangsu,Solar,4.44767e-07,.,0.667151
Jiangsu-Commercial_PV-76,2030,Commercial_PV,Jiangsu,Solar,6.34365e-07,.,0.951548
Jiangsu-Commercial_PV-76,2035,Commercial_PV,Jiangsu,Solar,9.51438e-07,.,1.42716
Jiangsu-Commercial_PV-76,2040,Commercial_PV,Jiangsu,Solar,2.21403e-06,.,3.32105
Jiangsu-Commercial_PV-76,2045,Commercial_PV,Jiangsu,Solar,2.47258e-06,.,3.70887
Jiangsu-Commercial_PV-76,2050,Commercial_PV,Jiangsu,Solar,3.7036e-06,.,5.55539
Jiangsu-Commercial_PV-76,2055,Commercial_PV,Jiangsu,Solar,6.57256e-06,.,9.85884
Jiangsu-Commercial_PV-76,2060,Commercial_PV,Jiangsu,Solar,9.83284e-06,.,14.7493
Jiangsu-Commercial_PV-77,2020,Commercial_PV,Jiangsu,Solar,8.86719e-07,.,1.33008
Jiangsu-Commercial_PV-77,2025,Commercial_PV,Jiangsu,Solar,4.44767e-07,.,0.667151
Jiangsu-Commercial_PV-77,2030,Commercial_PV,Jiangsu,Solar,6.34365e-07,.,0.951548
Jiangsu-Commercial_PV-77,2035,Commercial_PV,Jiangsu,Solar,9.51438e-07,.,1.42716
Jiangsu-Commercial_PV-77,2040,Commercial_PV,Jiangsu,Solar,2.21403e-06,.,3.32105
Jiangsu-Commercial_PV-77,2045,Commercial_PV,Jiangsu,Solar,2.47258e-06,.,3.70887
Jiangsu-Commercial_PV-77,2050,Commercial_PV,Jiangsu,Solar,3.70359e-06,.,5.55539
Jiangsu-Commercial_PV-77,2055,Commercial_PV,Jiangsu,Solar,6.57252e-06,.,9.85878
Jiangsu-Commercial_PV-77,2060,Commercial_PV,Jiangsu,Solar,9.83285e-06,.,14.7493
Jiangsu-Commercial_PV-78,2020,Commercial_PV,Jiangsu,Solar,8.86719e-07,.,1.33008
Jiangsu-Commercial_PV-78,2025,Commercial_PV,Jiangsu,Solar,4.44767e-07,.,0.667151
Jiangsu-Commercial_PV-78,2030,Commercial_PV,Jiangsu,Solar,6.34365e-07,.,0.951548
Jiangsu-Commercial_PV-78,2035,Commercial_PV,Jiangsu,Solar,9.51438e-07,.,1.42716
Jiangsu-Commercial_PV-78,2040,Commercial_PV,Jiangsu,Solar,2.21404e-06,.,3.32105
Jiangsu-Commercial_PV-78,2045,Commercial_PV,Jiangsu,Solar,2.47258e-06,.,3.70887
Jiangsu-Commercial_PV-78,2050,Commercial_PV,Jiangsu,Solar,3.70359e-06,.,5.55539
Jiangsu-Commercial_PV-78,2055,Commercial_PV,Jiangsu,Solar,6.57253e-06,.,9.8588
Jiangsu-Commercial_PV-78,2060,Commercial_PV,Jiangsu,Solar,9.83289e-06,.,14.7493
Jiangsu-Gas_CCGT_OT-11943,2020,Gas_CCGT_OT,Jiangsu,Gas,2.09847e-06,.,1.39737
Jiangsu-Gas_CCGT_OT-11943,2025,Gas_CCGT_OT,Jiangsu,Gas,1.0026e-06,.,0.667634
Jiangsu-Gas_CCGT_OT-11943,2030,Gas_CCGT_OT,Jiangsu,Gas,1.3311e-06,.,0.886377
Jiangsu-Gas_CCGT_OT-11943,2035,Gas_CCGT_OT,Jiangsu,Gas,1.96628e-06,.,1.30935
Jiangsu-Gas_CCGT_OT-11943,2040,Gas_CCGT_OT,Jiangsu,Gas,4.84697e-06,.,3.2276
Jiangsu-Gas_CCGT_OT-11943,2045,Gas_CCGT_OT,Jiangsu,Gas,4.98993e-06,.,3.3228
Jiangsu-Gas_CCGT_OT-11943,2050,Gas_CCGT_OT,Jiangsu,Gas,7.18309e-06,.,4.78322
Jiangsu-Gas_CCGT_OT-11943,2055,Gas_CCGT_OT,Jiangsu,Gas,1.11406e-05,.,7.41853
Jiangsu-Gas_CCGT_OT-11943,2060,Gas_CCGT_OT,Jiangsu,Gas,1.83684e-05,.,12.2315
Jiangsu-Gas_CCGT_OT-11961,2020,Gas_CCGT_OT,Jiangsu,Gas,2.08269e-06,.,1.38686
Jiangsu-Gas_CCGT_OT-11961,2025,Gas_CCGT_OT,Jiangsu,Gas,9.95615e-07,.,0.66298
Jiangsu-Gas_CCGT_OT-11961,2030,Gas_CCGT_OT,Jiangsu,Gas,1.32305e-06,.,0.88102
Jiangsu-Gas_CCGT_OT-11961,2035,Gas_CCGT_OT,Jiangsu,Gas,1.95553e-06,.,1.30219
Jiangsu-Gas_CCGT_OT-11961,2040,Gas_CCGT_OT,Jiangsu,Gas,4.81695e-06,.,3.20761
Jiangsu-Gas_CCGT_OT-11961,2045,Gas_CCGT_OT,Jiangsu,Gas,5.03837e-06,.,3.35505
Jiangsu-Gas_CCGT_OT-11961,2050,Gas_CCGT_OT,Jiangsu,Gas,7.18444e-06,.,4.78412
Jiangsu-Gas_CCGT_OT-11961,2055,Gas_CCGT_OT,Jiangsu,Gas,1.11254e-05,.,7.40842
Jiangsu-Gas_CCGT_OT-11961,2060,Gas_CCGT_OT,Jiangsu,Gas,1.83445e-05,.,12.2156
Jiangsu-Gas_CCGT_OT-11979,2020,Gas_CCGT_OT,Jiangsu,Gas,2.08304e-06,.,1.38709
Jiangsu-Gas_CCGT_OT-11979,2025,Gas_CCGT_OT,Jiangsu,Gas,9.96098e-07,.,0.663302
Jiangsu-Gas_CCGT_OT-11979,2030,Gas_CCGT_OT,Jiangsu,Gas,1.33787e-06,.,0.890887
Jiangsu-Gas_CCGT_OT-11979,2035,Gas_CCGT_OT,Jiangsu,Gas,1.98014e-06,.,1.31858
Jiangsu-Gas_CCGT_OT-11979,2040,Gas_CCGT_OT,Jiangsu,Gas,4.83475e-06,.,3.21946
Jiangsu-Gas_CCGT_OT-11979,2045,Gas_CCGT_OT,Jiangsu,Gas,5.06127e-06,.,3.3703
Jiangsu-Gas_CCGT_OT-11979,2050,Gas_CCGT_OT,Jiangsu,Gas,7.2318e-06,.,4.81566
Jiangsu-Gas_CCGT_OT-11979,2055,Gas_CCGT_OT,Jiangsu,Gas,1.12275e-05,.,7.47639
Jiangsu-Gas_CCGT_OT-11979,2060,Gas_CCGT_OT,Jiangsu,Gas,1.84584e-05,.,12.2915
Jiangsu-Gas_CCGT_OT-12005,2020,Gas_CCGT_OT,Jiangsu,Gas,2.09824e-06,.,1.39722
Jiangsu-Gas_CCGT_OT-12005,2025,Gas_CCGT_OT,Jiangsu,Gas,9.91842e-07,.,0.660468
Jiangsu-Gas_CCGT_OT-12005,2030,Gas_CCGT_OT,Jiangsu,Gas,1.31308e-06,.,0.874379
Jiangsu-Gas_CCGT_OT-12005,2035,Gas_CCGT_OT,Jiangsu,Gas,1.95489e-06,.,1.30176
Jiangsu-Gas_CCGT_OT-12005,2040,Gas_CCGT_OT,Jiangsu,Gas,4.8316e-06,.,3.21736
Jiangsu-Gas_CCGT_OT-12005,2045,Gas_CCGT_OT,Jiangsu,Gas,5.03515e-06,.,3.3529
