gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Battery_Storage,Anhui,Storage,2020,-1.7580274378398332e-06,0.0,0.0,2.3306176285115056e-06,0.4054209245018781,0.03127921919225292,75.46025057595078,0.2834588093542423,7.545182136651655e-06,5.787154698811821e-06
Battery_Storage,Anhui,Storage,2025,-2.7725653485922145e-06,0.0,0.0,4.709369201891883e-06,0.7159747397653864,0.0552237325298998,84.49770754131883,0.22123528217422564,1.1899422096962282e-05,9.126856748370069e-06
Battery_Storage,Anhui,Storage,2030,-4.393125846288569e-06,0.0,0.0,1.050047403934687e-05,1.2190967886315758,0.0939604327876362,90.79680471584572,0.15721720658831762,1.8854617366045312e-05,1.4461491519756742e-05
Battery_Storage,Anhui,Storage,2035,-3.417095000512439e-06,0.0,0.0,2.083703603975388e-05,1.702930515069844,0.13108398359154327,163.04454332500578,0.06162493112451806,1.46656437790235e-05,1.1248548778511059e-05
Battery_Storage,Anhui,Storage,2040,-2.1327274353958654e-05,0.0,0.0,3.9899412046493665e-05,2.731166093385262,0.21005688263847316,41.89412760925235,0.20086496641596405,9.153336632600307e-05,7.02060919720444e-05
Battery_Storage,Anhui,Storage,2045,-3.1978315586013307e-05,0.0,0.0,6.262445322102614e-05,3.9200706635508045,0.3013538081953996,40.10181197315706,0.1918876277650762,0.00013724598963954228,0.00010526767405352898
Battery_Storage,Anhui,Storage,2050,-6.402377263721901e-05,0.0,0.0,0.00020397683838474262,11.452456561139382,0.8798332103283065,58.51443503918197,0.11794940173077681,0.0002747801400739009,0.00021075636743668192
Battery_Storage,Anhui,Storage,2055,-0.0006331562258559359,0.0,0.0,0.0016801968079586337,89.67965907291688,6.887373074332096,46.33173456314714,0.14160743723105126,0.002717408694660755,0.0020842524688048187
Battery_Storage,Anhui,Storage,2060,-334.4425794660839,0.0,0.0,669.1017976558876,34508606.47457632,2649643.3354013423,33.751590468825576,0.18782989011785545,1435.3758775368408,1100.9332980707568
Battery_Storage,Fujian,Storage,2020,-1.7806741011697612e-06,0.0,0.0,2.451314733569726e-06,0.42641670318250885,0.03289909503923929,78.35874977856183,0.2729736352644544,7.64237811660841e-06,5.861704015438648e-06
Battery_Storage,Fujian,Storage,2025,-2.774625116143322e-06,0.0,0.0,4.679517372219367e-06,0.7173158615294704,0.05532818279988658,84.59324896401996,0.22281200468835735,1.1908262301044276e-05,9.133637184900956e-06
Battery_Storage,Fujian,Storage,2030,-4.747577010248852e-06,0.0,0.0,1.1284514995910143e-05,1.2911476311936552,0.09950901190475417,88.98328891371061,0.15809730138793113,2.037586699677615e-05,1.56282899865273e-05
Battery_Storage,Fujian,Storage,2035,-5.489177539868461e-06,0.0,0.0,2.5603710857849857e-05,2.0420454512576294,0.15717067408126587,121.70857865358676,0.08056375505113623,2.3558701887847397e-05,1.8069524347978935e-05
Battery_Storage,Fujian,Storage,2040,-2.276206095000952e-05,0.0,0.0,4.31452355590176e-05,2.9855730355151495,0.229636277551742,42.90997152216533,0.19825040090829746,9.769124871248711e-05,7.492918776247758e-05
Battery_Storage,Fujian,Storage,2045,-3.422905751660178e-05,0.0,0.0,6.737711621776743e-05,4.241470250959864,0.32607161341480356,40.536677752275786,0.19090524431439163,0.00014690582625150972,0.00011267676873490795
Battery_Storage,Fujian,Storage,2050,-5.249687427042138e-05,0.0,0.0,0.00011384553976397788,6.521999364206454,0.5011143795942761,40.64029141977619,0.17328172473106238,0.00022530847326361104,0.00017281159899318967
Battery_Storage,Fujian,Storage,2055,-0.000145742735764418,0.0,0.0,0.00028932073312101325,15.660317035707713,1.202818964806312,35.14891975154816,0.18929654933934675,0.0006255053037099458,0.0004797625679455277
Battery_Storage,Fujian,Storage,2060,-0.0002902529344817388,0.0,0.0,0.0004878890307574756,25.662049756020693,1.9706472964772384,28.920594327718735,0.2235583532947783,0.0012457207488486646,0.0009554678143669259
Battery_Storage,Jiangsu,Storage,2020,-1.7082125488443445e-06,0.0,0.0,2.1537661349193312e-06,0.374656849282268,0.028905695296752344,71.76777809731857,0.2980428452560797,7.331384329804058e-06,5.623171780959713e-06
Battery_Storage,Jiangsu,Storage,2025,-2.734557808735154e-06,0.0,0.0,4.408359364344356e-06,0.669001385761216,0.05160043074414464,80.05137589480354,0.23310170766765081,1.1736299608305368e-05,9.001741799570216e-06
Battery_Storage,Jiangsu,Storage,2030,-4.393156638683822e-06,0.0,0.0,1.0071753486186495e-05,1.1610281292055924,0.08948287402514671,86.47118013202721,0.16391056133317408,1.885474952224821e-05,1.446159288356439e-05
Battery_Storage,Jiangsu,Storage,2035,-3.4128845508381163e-06,0.0,0.0,1.9453695964309666e-05,1.5961950004790388,0.12287000523882388,153.01403203312606,0.06592570914350215,1.4647573179562716e-05,1.1234688628724598e-05
Battery_Storage,Jiangsu,Storage,2040,-2.1296192986831974e-05,0.0,0.0,3.7633348382869506e-05,2.5777698967389524,0.19825964890175893,39.598858547332405,0.21264954099065764,9.139996990056626e-05,7.010377691373429e-05
Battery_Storage,Jiangsu,Storage,2045,-3.200014336899279e-05,0.0,0.0,5.9168857155895266e-05,3.699610177514102,0.2844042028213545,37.82069718474392,0.20323293067672266,0.0001373396711115571,0.00010533952774256432
Battery_Storage,Jiangsu,Storage,2050,-4.9149267073289956e-05,0.0,0.0,0.00010012513237578477,5.759997265015894,0.4425777084092394,38.33677126555685,0.18446300505829485,0.00021094106040038616,0.0001617917933270962
Battery_Storage,Jiangsu,Storage,2055,-0.0001299274589861113,0.0,0.0,0.00025285525390786226,13.68375235378739,1.0510039473935664,34.451058461116965,0.19309200838381352,0.0005576285793395331,0.0004277011203534218
Battery_Storage,Jiangsu,Storage,2060,-0.00025386279253082725,0.0,0.0,0.00041676531955158803,21.926238542916316,1.6837684656057998,28.252547907600214,0.2288984317034812,0.0010895398821065532,0.0008356770895757261
Battery_Storage,Shanghai,Storage,2020,-1.8950997278445463e-06,0.0,0.0,2.5548309839006577e-06,0.44442379855359193,0.03428838663493073,76.73667371716051,0.2787438097808558,8.133475226800647e-06,6.2383754989561e-06
Battery_Storage,Shanghai,Storage,2025,-3.225607081856016e-06,0.0,0.0,5.944129329197372e-06,0.8869078073828229,0.06840506377868746,89.9693788861364,0.20391940284496468,1.3843807218266169e-05,1.0618200136410154e-05
Battery_Storage,Shanghai,Storage,2030,-4.607836515467566e-06,0.0,0.0,1.0535917800979876e-05,1.2858351431377457,0.09911953686644062,91.3059453131156,0.16434633559365538,1.9776122383980942e-05,1.5168285868513375e-05
Battery_Storage,Shanghai,Storage,2035,-3.410760484743644e-06,0.0,0.0,1.951000937812437e-05,1.650758674303317,0.12708733206115372,158.3446792852437,0.06569451056807213,1.4638457016067191e-05,1.1227696531323547e-05
Battery_Storage,Shanghai,Storage,2040,-2.6665583914267486e-05,0.0,0.0,6.053122900166989e-05,3.9812785664050794,0.3061411411678397,48.843351769365334,0.16554152175629758,0.00011444456615565409,8.777898224138661e-05
Battery_Storage,Shanghai,Storage,2045,-4.0762378400338557e-05,0.0,0.0,0.00010395212920311417,6.431219631458328,0.49436452843000067,51.61280377747897,0.14735384199332113,0.00017494583004437183,0.0001341834516440333
Battery_Storage,Shanghai,Storage,2050,-6.41432578951448e-05,0.0,0.0,0.00020435185880120547,11.742022536124358,0.9022086856687299,59.8827824736192,0.11795266526655872,0.0002752929523396771,0.0002111496944445323
Battery_Storage,Shanghai,Storage,2055,-0.0012469716459557205,0.0,0.0,0.003178784370064321,169.3505899291635,13.005917758684674,44.424775833724375,0.1474113237871304,0.005351809639294904,0.0041048379933391835
Battery_Storage,Shanghai,Storage,2060,-1065.2368789907373,0.0,0.0,2257.923399456516,116451319.29647951,8941377.050971845,35.75910206106548,0.17728513644480265,4571.832098672692,3506.5952196819553
Battery_Storage,Sichuan,Storage,2020,-1.828917053660751e-06,0.0,0.0,2.1962361227484398e-06,0.3820446856731982,0.02947568500340681,68.353048044421,0.31293224506873524,7.84942941485301e-06,6.020512361192259e-06
Battery_Storage,Sichuan,Storage,2025,-3.068015158061522e-06,0.0,0.0,4.436806415162046e-06,0.674558481759232,0.052029265566842176,71.94342776080627,0.25984978245237916,1.3167447030306961e-05,1.009943187224544e-05
Battery_Storage,Sichuan,Storage,2030,-5.879276921574689e-06,0.0,0.0,1.0390910829245021e-05,1.1918416766000184,0.0918562699926432,66.32839478848265,0.2126207449167745,2.5232948161264704e-05,1.9353671239690014e-05
Battery_Storage,Sichuan,Storage,2035,-8.39641349828107e-06,0.0,0.0,2.1921913306144704e-05,1.773469341592332,0.13650767342733625,69.10267824271631,0.1439297923968917,3.60361094346826e-05,2.763969593640153e-05
Battery_Storage,Sichuan,Storage,2040,-2.8114211669739003e-05,0.0,0.0,4.619685828018285e-05,3.136590981252666,0.24122856614286928,36.498170145227405,0.2286908589260791,0.00012066185265982377,9.254764099008476e-05
Battery_Storage,Sichuan,Storage,2045,-4.333610799375672e-05,0.0,0.0,7.538174943573224e-05,4.704306083336794,0.36163538151459185,35.51164737784057,0.21603246912427335,0.00018599187980153148,0.00014265577180777475
Battery_Storage,Sichuan,Storage,2050,-5.134413505957389e-05,0.0,0.0,0.00010948802031834838,6.356123677579456,0.4884090329020019,40.49612965469997,0.17622177673984055,0.00022036109467628344,0.00016901695961670952
Battery_Storage,Sichuan,Storage,2055,-9.120173412467178e-05,0.0,0.0,0.00019865268701458542,10.846210020374382,0.8331097020308038,38.9022757901243,0.17252180334978415,0.0003914237516080318,0.00030022201748336
Battery_Storage,Sichuan,Storage,2060,-0.00014090911444683739,0.0,0.0,0.00029850682409296274,15.72341766768011,1.2074486875193986,36.500654598801994,0.17738633403178777,0.0006047601478405016,0.00046385103339366423
Battery_Storage,Zhejiang,Storage,2020,-1.7172120993224805e-06,0.0,0.0,1.297790602890546e-06,0.22575623714378742,0.01741764768139402,43.018330336128116,0.497226940578582,7.370009009967721e-06,5.65279691064524e-06
Battery_Storage,Zhejiang,Storage,2025,-2.730291563072377e-06,0.0,0.0,4.437948277934717e-06,0.6357141148082224,0.049026474838388644,76.18642630425408,0.2311863175525129,1.1717989541083148e-05,8.98769797801077e-06
Battery_Storage,Zhejiang,Storage,2030,-4.4848437305529175e-06,0.0,0.0,1.001043106468447e-05,1.1198426249343183,0.08630081219895774,81.69814580626348,0.16835649382935275,1.9248256354304357e-05,1.4763412623751438e-05
Battery_Storage,Zhejiang,Storage,2035,-3.4422459938200568e-06,0.0,0.0,1.8321440760967515e-05,1.568638309079161,0.12077068613310112,149.0916963590738,0.070602099713388,1.4773587956309194e-05,1.1331341962489137e-05
Battery_Storage,Zhejiang,Storage,2040,-2.1530775292851415e-05,0.0,0.0,3.6801428954683204e-05,2.508647771917941,0.19293855914615382,38.1170901174186,0.21985195054235768,9.240676091352538e-05,7.087598562067397e-05
Battery_Storage,Zhejiang,Storage,2045,-3.2878148776834784e-05,0.0,0.0,6.063035515605511e-05,3.769073614404147,0.28973464677141947,37.50176744678501,0.20377578784101966,0.000141107934664527,0.00010822978588769219
Battery_Storage,Zhejiang,Storage,2050,-5.08158659156528e-05,0.0,0.0,0.00010374557151299581,5.977419831090702,0.45928799511156215,38.47911037886512,0.1840624081525335,0.00021809384513155652,0.0001672779792159037
Battery_Storage,Zhejiang,Storage,2055,-0.00013564660338819283,0.0,0.0,0.00026814804275115283,14.51024511641484,1.1144835727377358,34.991625572170946,0.19009453380734742,0.0005821742634686385,0.00044652766008044565
Battery_Storage,Zhejiang,Storage,2060,-0.0002702100680943684,0.0,0.0,0.00045569320832111976,23.954606091126564,1.8395215830019316,28.9987898905038,0.22282520142647497,0.0011596998630659604,0.0008894897949715918
Central_PV,Anhui,Solar,2020,3.286752774170355e-06,0.0,0.0,5.761506356785462e-06,0.7059470447504285,0.06913807628142554,235.82093765099253,0.06512187354158332,0.0,0.0
Central_PV,Anhui,Solar,2025,1.2262153698521984e-05,0.0,0.0,1.756472104032543e-05,1.7915187332697768,0.17536700843328526,160.40295938715403,0.07969322323864013,0.0,0.0
Central_PV,Anhui,Solar,2030,15156.91134185684,0.0,0.0,17124.22324190258,1219153833.6773922,119184593.81675851,88.29888869233129,0.10104055502652251,0.0,0.0
Central_PV,Anhui,Solar,2035,30093.9189199869,0.0,0.0,33999.99999973804,2255611422.1277246,220439254.36377126,82.27744226582018,0.10104055506385565,0.0,0.0
Central_PV,Anhui,Solar,2040,30093.918874029507,0.0,0.0,33999.99999459587,2255611421.4560313,220439254.29797766,82.27744236696253,0.10104055492483476,0.0,0.0
Central_PV,Anhui,Solar,2045,30093.918844842352,0.0,0.0,33999.99998446636,2255611420.4568877,220439254.20018414,82.27744241031041,0.10104055485694136,0.0,0.0
Central_PV,Anhui,Solar,2050,14937.007495191581,0.0,0.0,16875.77677601289,1036457589.3524406,101254660.63503774,76.1673481354095,0.10104055443187172,0.0,0.0
Central_PV,Anhui,Solar,2055,29831.17244492449,0.0,0.0,33999.999879475974,1631061266.3422008,159119999.4389021,60.01042262372381,0.10015838218731787,0.0,0.0
Central_PV,Anhui,Solar,2060,29723.25389303286,0.0,0.0,33999.99997758256,1631061270.923401,159119999.88574794,60.228307346550906,0.09979604456295489,0.0,0.0
Central_PV,Fujian,Solar,2020,5.28658056778844e-06,0.0,0.0,8.804283854989399e-06,1.078773116557218,0.10565140625987278,224.04359635297806,0.0685451471506046,0.0,0.0
Central_PV,Fujian,Solar,2025,2.042153622321145e-05,0.0,0.0,2.7745997664842957e-05,2.8208907341151104,0.2761268305485548,151.65448528517385,0.08402024769182902,0.0,0.0
Central_PV,Fujian,Solar,2030,91581.13273220765,0.0,0.0,99881.76937736158,7111052004.587433,695177114.9494513,85.2383988562696,0.10466842219599835,0.0,0.0
Central_PV,Fujian,Solar,2035,256725.25701911934,0.0,0.0,280000.00001946744,18173352107.637783,1775886498.8020866,77.70656786197772,0.10466620066914144,0.0,0.0
Central_PV,Fujian,Solar,2040,256732.65185651983,0.0,0.0,280000.00001144933,18173352106.60249,1775886498.7006805,77.70432962478104,0.10466921552756928,0.0,0.0
Central_PV,Fujian,Solar,2045,256694.6047630697,0.0,0.0,279999.9999942929,18173352104.95256,1775886498.5392027,77.71584689871062,0.10465370383573949,0.0,0.0
Central_PV,Fujian,Solar,2050,165114.08044349856,0.0,0.0,180118.23065018744,11062300103.457085,1080709383.8923268,73.54314940756797,0.10464592757765061,0.0,0.0
Central_PV,Fujian,Solar,2055,0.0010072529231455619,0.0,0.0,0.0012299225791209698,59.021372032058004,5.757907630632876,64.31282369515586,0.09348816938292444,0.0,0.0
Central_PV,Fujian,Solar,2060,0.002122451868001344,0.0,0.0,0.002700251081072264,127.75274412361313,12.461945202685683,66.06260025973414,0.08972833220062568,0.0,0.0
Central_PV,Jiangsu,Solar,2020,6.101087542127992e-06,0.0,0.0,1.0201428295468887e-05,1.2499627200685264,0.12241713954562665,224.94020125721423,0.06827192824729907,0.0,0.0
Central_PV,Jiangsu,Solar,2025,2.3499879843318793e-05,0.0,0.0,3.203958297076956e-05,3.2584733742103174,0.3189605316233327,152.23200840538524,0.08372876412772891,0.0,0.0
Central_PV,Jiangsu,Solar,2030,7355.410435433836,0.0,0.0,7999.999948611235,569557549.0578756,55679999.73829922,85.00376073973597,0.10495734136247173,0.0,0.0
Central_PV,Jiangsu,Solar,2035,7355.410488737336,0.0,0.0,8000.000000587075,569557552.2500696,55680000.05015426,85.00376060011777,0.10495734144117529,0.0,0.0
Central_PV,Jiangsu,Solar,2040,7355.410405989413,0.0,0.0,7999.999991521651,569557551.0629345,55679999.93387155,85.00376137919964,0.10495734037934688,0.0,0.0
Central_PV,Jiangsu,Solar,2045,7355.41035255227,0.0,0.0,7999.999972999932,569557549.2256814,55679999.75404299,85.00376172252197,0.10495733985982936,0.0,0.0
Central_PV,Jiangsu,Solar,2050,0.00038460381739827983,0.0,0.0,0.0005167081065195785,26.069568971361367,2.5440474668993347,74.39764023098509,0.08496972432043091,0.0,0.0
Central_PV,Jiangsu,Solar,2055,0.0010984596562297162,0.0,0.0,0.0013525106516767674,65.46622618521492,6.386995269408267,65.41270864807878,0.09271271747125173,0.0,0.0
Central_PV,Jiangsu,Solar,2060,0.0022675875916414257,0.0,0.0,0.002902132410190646,137.9015781098532,13.452316243718498,66.74665839215147,0.08919545851882422,0.0,0.0
Central_PV,Shanghai,Solar,2020,1.143091191411362e-06,0.0,0.0,1.6787838700541797e-06,0.20569837789793932,0.020145406440650156,197.57284986138566,0.07772880378523601,0.0,0.0
Central_PV,Shanghai,Solar,2025,1.2710066069708576e-05,0.0,0.0,1.3924141923274583e-05,1.3319351171903597,0.13035362891963378,115.0496573416728,0.10420180950526324,0.0,0.0
Central_PV,Shanghai,Solar,2030,4994.346576554286,0.0,0.0,5000.999999413699,356044664.8297472,34806960.02936094,78.25881101122253,0.11400337688489261,0.0,0.0
Central_PV,Shanghai,Solar,2035,4994.346577844411,0.0,0.0,5000.999999960239,356044664.863314,34806960.03264018,78.2588109983845,0.1140033769018826,0.0,0.0
Central_PV,Shanghai,Solar,2040,4994.346566231461,0.0,0.0,5000.999998699295,356044664.68072456,34806960.01475111,78.25881114021229,0.1140033766655444,0.0,0.0
