GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,BuildGen,BuildStorageEnergy,GenCapitalOutlay
Jiangsu-Residential_PV-278,2035,Residential_PV,Jiangsu,Solar,3.1985e-06,.,7.19627
Jiangsu-Residential_PV-278,2040,Residential_PV,Jiangsu,Solar,3.54573e-08,.,0.0780094
Jiangsu-Residential_PV-278,2045,Residential_PV,Jiangsu,Solar,1.47505e-07,.,0.317122
Jiangsu-Residential_PV-278,2050,Residential_PV,Jiangsu,Solar,1.64284e-06,.,3.46013
Jiangsu-Residential_PV-278,2055,Residential_PV,Jiangsu,Solar,5.58959e-06,.,11.7727
Jiangsu-Residential_PV-278,2060,Residential_PV,Jiangsu,Solar,4.22216e-06,.,8.89263
Jiangsu-Residential_PV-357,2020,Residential_PV,Jiangsu,Solar,4.93675e-07,.,1.18389
Jiangsu-Residential_PV-357,2025,Residential_PV,Jiangsu,Solar,1.92622e-07,.,0.461932
Jiangsu-Residential_PV-357,2030,Residential_PV,Jiangsu,Solar,5.93651e-07,.,1.36869
Jiangsu-Residential_PV-357,2035,Residential_PV,Jiangsu,Solar,3.19845e-06,.,7.19615
Jiangsu-Residential_PV-357,2040,Residential_PV,Jiangsu,Solar,3.54573e-08,.,0.0780094
Jiangsu-Residential_PV-357,2045,Residential_PV,Jiangsu,Solar,1.47505e-07,.,0.317121
Jiangsu-Residential_PV-357,2050,Residential_PV,Jiangsu,Solar,1.64284e-06,.,3.46012
Jiangsu-Residential_PV-357,2055,Residential_PV,Jiangsu,Solar,5.58959e-06,.,11.7727
Jiangsu-Residential_PV-357,2060,Residential_PV,Jiangsu,Solar,4.22215e-06,.,8.89263
Jiangsu-Residential_PV-370,2020,Residential_PV,Jiangsu,Solar,4.93675e-07,.,1.18389
Jiangsu-Residential_PV-370,2025,Residential_PV,Jiangsu,Solar,1.92622e-07,.,0.461931
Jiangsu-Residential_PV-370,2030,Residential_PV,Jiangsu,Solar,5.93649e-07,.,1.36869
Jiangsu-Residential_PV-370,2035,Residential_PV,Jiangsu,Solar,3.19856e-06,.,7.19639
Jiangsu-Residential_PV-370,2040,Residential_PV,Jiangsu,Solar,3.54573e-08,.,0.0780094
Jiangsu-Residential_PV-370,2045,Residential_PV,Jiangsu,Solar,1.47505e-07,.,0.317122
Jiangsu-Residential_PV-370,2050,Residential_PV,Jiangsu,Solar,1.64285e-06,.,3.46014
Jiangsu-Residential_PV-370,2055,Residential_PV,Jiangsu,Solar,5.58958e-06,.,11.7727
Jiangsu-Residential_PV-370,2060,Residential_PV,Jiangsu,Solar,4.22215e-06,.,8.89263
Jiangsu-Wind-1078,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1078,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1078,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1078,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1078,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1078,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1078,2050,Wind,Jiangsu,Wind,3.24614e-07,.,0.327807
Jiangsu-Wind-1078,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1078,2060,Wind,Jiangsu,Wind,2516.91,.,2.54168e+09
Jiangsu-Wind-1079,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1079,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1079,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1079,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1079,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1079,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1079,2050,Wind,Jiangsu,Wind,3.24615e-07,.,0.327809
Jiangsu-Wind-1079,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1079,2060,Wind,Jiangsu,Wind,2493.97,.,2.5185e+09
Jiangsu-Wind-1080,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1080,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1080,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1080,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1080,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1080,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1080,2050,Wind,Jiangsu,Wind,3.24614e-07,.,0.327807
Jiangsu-Wind-1080,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1080,2060,Wind,Jiangsu,Wind,2498.77,.,2.52335e+09
Jiangsu-Wind-1084,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1084,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1084,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1084,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1084,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1084,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1084,2050,Wind,Jiangsu,Wind,3.24614e-07,.,0.327807
Jiangsu-Wind-1084,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1084,2060,Wind,Jiangsu,Wind,2499.31,.,2.5239e+09
Jiangsu-Wind-1085,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1085,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1085,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1085,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1085,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1085,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1085,2050,Wind,Jiangsu,Wind,3.24614e-07,.,0.327807
Jiangsu-Wind-1085,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1085,2060,Wind,Jiangsu,Wind,2493.95,.,2.51848e+09
Jiangsu-Wind-1088,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1088,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1088,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1088,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1088,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1088,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1088,2050,Wind,Jiangsu,Wind,3.24614e-07,.,0.327807
Jiangsu-Wind-1088,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1088,2060,Wind,Jiangsu,Wind,2536.37,.,2.56133e+09
Jiangsu-Wind-1089,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1089,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1089,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1089,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1089,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1089,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1089,2050,Wind,Jiangsu,Wind,3.24615e-07,.,0.327809
Jiangsu-Wind-1089,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1089,2060,Wind,Jiangsu,Wind,2493.92,.,2.51846e+09
Jiangsu-Wind-1092,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1092,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1092,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1092,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1092,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1092,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1092,2050,Wind,Jiangsu,Wind,3.24614e-07,.,0.327807
Jiangsu-Wind-1092,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1092,2060,Wind,Jiangsu,Wind,2497.81,.,2.52238e+09
Jiangsu-Wind-1093,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1093,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1093,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1093,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1093,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1093,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1093,2050,Wind,Jiangsu,Wind,3.24615e-07,.,0.327809
Jiangsu-Wind-1093,2055,Wind,Jiangsu,Wind,5.17126e-05,.,52.2213
Jiangsu-Wind-1093,2060,Wind,Jiangsu,Wind,2478.1,.,2.50248e+09
Jiangsu-Wind-1094,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1094,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1094,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1094,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1094,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1094,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1094,2050,Wind,Jiangsu,Wind,3.24614e-07,.,0.327807
Jiangsu-Wind-1094,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1094,2060,Wind,Jiangsu,Wind,2498.3,.,2.52288e+09
Jiangsu-Wind-1096,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1096,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1096,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1096,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1096,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1096,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1096,2050,Wind,Jiangsu,Wind,3.24614e-07,.,0.327807
Jiangsu-Wind-1096,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1096,2060,Wind,Jiangsu,Wind,2498.67,.,2.52326e+09
Jiangsu-Wind-1159,2020,Wind,Jiangsu,Wind,1.31754e-05,.,14.9204
Jiangsu-Wind-1159,2025,Wind,Jiangsu,Wind,2916.67,.,3.30296e+09
Jiangsu-Wind-1159,2030,Wind,Jiangsu,Wind,2.97922e-07,.,0.329933
Jiangsu-Wind-1159,2035,Wind,Jiangsu,Wind,3.04045e-08,.,0.0329054
Jiangsu-Wind-1159,2040,Wind,Jiangsu,Wind,7.17834e-09,.,0.007589
Jiangsu-Wind-1159,2045,Wind,Jiangsu,Wind,1.12987e-08,.,0.0116563
Jiangsu-Wind-1159,2050,Wind,Jiangsu,Wind,3.24615e-07,.,0.327809
Jiangsu-Wind-1159,2055,Wind,Jiangsu,Wind,5.17125e-05,.,52.2213
Jiangsu-Wind-1159,2060,Wind,Jiangsu,Wind,2493.92,.,2.51846e+09
Shanghai-Battery_Storage-11180,2020,Battery_Storage,Shanghai,Storage,4.20427e-06,1.68171e-05,6.25998
Shanghai-Battery_Storage-11180,2025,Battery_Storage,Shanghai,Storage,2.19732e-06,8.78927e-06,3.27171
Shanghai-Battery_Storage-11180,2030,Battery_Storage,Shanghai,Storage,6.04235e-07,2.41694e-06,0.81548
Shanghai-Battery_Storage-11180,2035,Battery_Storage,Shanghai,Storage,6.52974e-06,2.6119e-05,8.69527
Shanghai-Battery_Storage-11180,2040,Battery_Storage,Shanghai,Storage,1.4296e-05,5.71838e-05,19.0371
Shanghai-Battery_Storage-11180,2045,Battery_Storage,Shanghai,Storage,1.42774e-05,5.71094e-05,19.0123
Shanghai-Battery_Storage-11180,2050,Battery_Storage,Shanghai,Storage,1.98568e-05,7.94271e-05,26.4421
Shanghai-Battery_Storage-11180,2055,Battery_Storage,Shanghai,Storage,0.000105688,0.000422753,140.739
Shanghai-Battery_Storage-11180,2060,Battery_Storage,Shanghai,Storage,6626.7,26506.8,8.82438e+09
Shanghai-Central_PV-509,2020,Central_PV,Shanghai,Solar,1.96228e-06,.,2.36062
Shanghai-Central_PV-509,2025,Central_PV,Shanghai,Solar,6.14378e-06,.,7.39097
Shanghai-Central_PV-509,2030,Central_PV,Shanghai,Solar,5001,.,6.0162e+09
Shanghai-Central_PV-509,2035,Central_PV,Shanghai,Solar,1.28899e-06,.,1.55066
Shanghai-Central_PV-509,2040,Central_PV,Shanghai,Solar,3.72065e-08,.,0.0447594
Shanghai-Central_PV-509,2045,Central_PV,Shanghai,Solar,9.25066e-08,.,0.111285
Shanghai-Central_PV-509,2050,Central_PV,Shanghai,Solar,1.00823e-05,.,12.1291
Shanghai-Central_PV-509,2055,Central_PV,Shanghai,Solar,9.09672e-06,.,10.9434
Shanghai-Central_PV-509,2060,Central_PV,Shanghai,Solar,1.36258e-05,.,16.3919
Shanghai-Coal_1000_OT-11911,2020,Coal_1000_OT,Shanghai,Coal,912.763,.,5.02099e+08
Shanghai-Coal_1000_OT-11911,2025,Coal_1000_OT,Shanghai,Coal,5195,.,2.8577e+09
Shanghai-Coal_1000_OT-11911,2030,Coal_1000_OT,Shanghai,Coal,3.50686e-08,.,0.0192908
Shanghai-Coal_1000_OT-11911,2035,Coal_1000_OT,Shanghai,Coal,6.88768e-08,.,0.0378882
Shanghai-Coal_1000_OT-11911,2040,Coal_1000_OT,Shanghai,Coal,7527.01,.,4.14051e+09
Shanghai-Coal_1000_OT-11911,2045,Coal_1000_OT,Shanghai,Coal,4847.12,.,2.66634e+09
Shanghai-Coal_1000_OT-11911,2050,Coal_1000_OT,Shanghai,Coal,8140.11,.,4.47777e+09
Shanghai-Coal_1000_OT-11911,2055,Coal_1000_OT,Shanghai,Coal,11145.1,.,6.1308e+09
Shanghai-Coal_1000_OT-11911,2060,Coal_1000_OT,Shanghai,Coal,1193.92,.,6.5676e+08
Shanghai-Coal_1000_RC-11919,2020,Coal_1000_RC,Shanghai,Coal,4.46862e-05,.,25.8685
Shanghai-Coal_1000_RC-11919,2025,Coal_1000_RC,Shanghai,Coal,5.0814e-05,.,29.4158
Shanghai-Coal_1000_RC-11919,2030,Coal_1000_RC,Shanghai,Coal,3.54443e-08,.,0.0205184
Shanghai-Coal_1000_RC-11919,2035,Coal_1000_RC,Shanghai,Coal,6.98047e-08,.,0.0404094
Shanghai-Coal_1000_RC-11919,2040,Coal_1000_RC,Shanghai,Coal,0.000178269,.,103.198
Shanghai-Coal_1000_RC-11919,2045,Coal_1000_RC,Shanghai,Coal,0.0001212,.,70.1616
Shanghai-Coal_1000_RC-11919,2050,Coal_1000_RC,Shanghai,Coal,0.000193393,.,111.954
Shanghai-Coal_1000_RC-11919,2055,Coal_1000_RC,Shanghai,Coal,0.000185345,.,107.295
Shanghai-Coal_1000_RC-11919,2060,Coal_1000_RC,Shanghai,Coal,0.00014776,.,85.537
Shanghai-Coal_1000_SEA-11929,2020,Coal_1000_SEA,Shanghai,Coal,4.45997e-05,.,25.8181
Shanghai-Coal_1000_SEA-11929,2025,Coal_1000_SEA,Shanghai,Coal,5.30023e-05,.,30.6822
Shanghai-Coal_1000_SEA-11929,2030,Coal_1000_SEA,Shanghai,Coal,3.54323e-08,.,0.0205112
Shanghai-Coal_1000_SEA-11929,2035,Coal_1000_SEA,Shanghai,Coal,6.97089e-08,.,0.0403533
Shanghai-Coal_1000_SEA-11929,2040,Coal_1000_SEA,Shanghai,Coal,0.000182294,.,105.527
Shanghai-Coal_1000_SEA-11929,2045,Coal_1000_SEA,Shanghai,Coal,0.000124354,.,71.9863
Shanghai-Coal_1000_SEA-11929,2050,Coal_1000_SEA,Shanghai,Coal,0.000203421,.,117.757
Shanghai-Coal_1000_SEA-11929,2055,Coal_1000_SEA,Shanghai,Coal,0.000191579,.,110.902
Shanghai-Coal_1000_SEA-11929,2060,Coal_1000_SEA,Shanghai,Coal,0.000143809,.,83.2487
Shanghai-Coal_300_OT-11915,2020,Coal_300_OT,Shanghai,Coal,1.91343e-05,.,11.3258
Shanghai-Coal_300_OT-11915,2025,Coal_300_OT,Shanghai,Coal,1.16108e-05,.,6.87259
Shanghai-Coal_300_OT-11915,2030,Coal_300_OT,Shanghai,Coal,3.69016e-08,.,0.0218425
Shanghai-Coal_300_OT-11915,2035,Coal_300_OT,Shanghai,Coal,7.48071e-08,.,0.0442791
Shanghai-Coal_300_OT-11915,2040,Coal_300_OT,Shanghai,Coal,6.99031e-05,.,41.3764
Shanghai-Coal_300_OT-11915,2045,Coal_300_OT,Shanghai,Coal,4.74188e-05,.,28.0677
Shanghai-Coal_300_OT-11915,2050,Coal_300_OT,Shanghai,Coal,6.85744e-05,.,40.59
Shanghai-Coal_300_OT-11915,2055,Coal_300_OT,Shanghai,Coal,8.51014e-05,.,50.3724
Shanghai-Coal_300_OT-11915,2060,Coal_300_OT,Shanghai,Coal,0.000112425,.,66.5458
Shanghai-Coal_300_RC-11923,2020,Coal_300_RC,Shanghai,Coal,1.2829e-05,.,8.08726
Shanghai-Coal_300_RC-11923,2025,Coal_300_RC,Shanghai,Coal,8.10811e-06,.,5.11128
Shanghai-Coal_300_RC-11923,2030,Coal_300_RC,Shanghai,Coal,3.74673e-08,.,0.0236191
Shanghai-Coal_300_RC-11923,2035,Coal_300_RC,Shanghai,Coal,7.63897e-08,.,0.0481554
Shanghai-Coal_300_RC-11923,2040,Coal_300_RC,Shanghai,Coal,4.78931e-05,.,30.1914
Shanghai-Coal_300_RC-11923,2045,Coal_300_RC,Shanghai,Coal,3.26472e-05,.,20.5805
Shanghai-Coal_300_RC-11923,2050,Coal_300_RC,Shanghai,Coal,4.68572e-05,.,29.5383
Shanghai-Coal_300_RC-11923,2055,Coal_300_RC,Shanghai,Coal,5.74659e-05,.,36.226
Shanghai-Coal_300_RC-11923,2060,Coal_300_RC,Shanghai,Coal,6.54867e-05,.,41.2822
Shanghai-Coal_300_SEA-11933,2020,Coal_300_SEA,Shanghai,Coal,1.31288e-05,.,8.27621
Shanghai-Coal_300_SEA-11933,2025,Coal_300_SEA,Shanghai,Coal,8.15134e-06,.,5.13848
Shanghai-Coal_300_SEA-11933,2030,Coal_300_SEA,Shanghai,Coal,3.74401e-08,.,0.0236017
Shanghai-Coal_300_SEA-11933,2035,Coal_300_SEA,Shanghai,Coal,7.61639e-08,.,0.0480125
Shanghai-Coal_300_SEA-11933,2040,Coal_300_SEA,Shanghai,Coal,4.83066e-05,.,30.4517
Shanghai-Coal_300_SEA-11933,2045,Coal_300_SEA,Shanghai,Coal,3.16377e-05,.,19.9439
Shanghai-Coal_300_SEA-11933,2050,Coal_300_SEA,Shanghai,Coal,4.75521e-05,.,29.9761
Shanghai-Coal_300_SEA-11933,2055,Coal_300_SEA,Shanghai,Coal,5.73214e-05,.,36.1345
Shanghai-Coal_300_SEA-11933,2060,Coal_300_SEA,Shanghai,Coal,6.45834e-05,.,40.7123
Shanghai-Coal_600_OT-11913,2020,Coal_600_OT,Shanghai,Coal,4.39072e-05,.,25.1441
Shanghai-Coal_600_OT-11913,2025,Coal_600_OT,Shanghai,Coal,2.47205e-05,.,14.1565
Shanghai-Coal_600_OT-11913,2030,Coal_600_OT,Shanghai,Coal,3.59204e-08,.,0.0205703
Shanghai-Coal_600_OT-11913,2035,Coal_600_OT,Shanghai,Coal,7.18181e-08,.,0.0411277
Shanghai-Coal_600_OT-11913,2040,Coal_600_OT,Shanghai,Coal,0.000154424,.,88.433
Shanghai-Coal_600_OT-11913,2045,Coal_600_OT,Shanghai,Coal,0.000110081,.,63.0396
Shanghai-Coal_600_OT-11913,2050,Coal_600_OT,Shanghai,Coal,0.000155934,.,89.2976
Shanghai-Coal_600_OT-11913,2055,Coal_600_OT,Shanghai,Coal,0.000175884,.,100.722
Shanghai-Coal_600_OT-11913,2060,Coal_600_OT,Shanghai,Coal,0.000297103,.,170.14
Shanghai-Coal_600_RC-11921,2020,Coal_600_RC,Shanghai,Coal,3.19441e-05,.,18.6315
Shanghai-Coal_600_RC-11921,2025,Coal_600_RC,Shanghai,Coal,2.0133e-05,.,11.7426
Shanghai-Coal_600_RC-11921,2030,Coal_600_RC,Shanghai,Coal,3.60934e-08,.,0.0210515
Shanghai-Coal_600_RC-11921,2035,Coal_600_RC,Shanghai,Coal,7.24441e-08,.,0.0422531
Shanghai-Coal_600_RC-11921,2040,Coal_600_RC,Shanghai,Coal,0.000116549,.,67.9772
Shanghai-Coal_600_RC-11921,2045,Coal_600_RC,Shanghai,Coal,8.30787e-05,.,48.4558
Shanghai-Coal_600_RC-11921,2050,Coal_600_RC,Shanghai,Coal,0.000118688,.,69.2252
Shanghai-Coal_600_RC-11921,2055,Coal_600_RC,Shanghai,Coal,0.000121797,.,71.0384
Shanghai-Coal_600_RC-11921,2060,Coal_600_RC,Shanghai,Coal,0.000195947,.,114.286
Shanghai-Coal_600_SEA-11931,2020,Coal_600_SEA,Shanghai,Coal,3.24261e-05,.,18.9123
Shanghai-Coal_600_SEA-11931,2025,Coal_600_SEA,Shanghai,Coal,1.97573e-05,.,11.5233
Shanghai-Coal_600_SEA-11931,2030,Coal_600_SEA,Shanghai,Coal,3.6083e-08,.,0.0210452
Shanghai-Coal_600_SEA-11931,2035,Coal_600_SEA,Shanghai,Coal,7.23986e-08,.,0.042226
Shanghai-Coal_600_SEA-11931,2040,Coal_600_SEA,Shanghai,Coal,0.000116103,.,67.7161
Shanghai-Coal_600_SEA-11931,2045,Coal_600_SEA,Shanghai,Coal,7.88605e-05,.,45.9949
Shanghai-Coal_600_SEA-11931,2050,Coal_600_SEA,Shanghai,Coal,0.000117656,.,68.6222
Shanghai-Coal_600_SEA-11931,2055,Coal_600_SEA,Shanghai,Coal,0.000126131,.,73.5649
Shanghai-Coal_600_SEA-11931,2060,Coal_600_SEA,Shanghai,Coal,0.000194471,.,113.424
Shanghai-Coal_IGCC_RC-11925,2020,Coal_IGCC_RC,Shanghai,Coal,2.13614e-06,.,3.49298
Shanghai-Coal_IGCC_RC-11925,2025,Coal_IGCC_RC,Shanghai,Coal,1.58633e-06,.,2.59394
Shanghai-Coal_IGCC_RC-11925,2030,Coal_IGCC_RC,Shanghai,Coal,5.86614e-08,.,0.0959219
Shanghai-Coal_IGCC_RC-11925,2035,Coal_IGCC_RC,Shanghai,Coal,1.22407e-07,.,0.200158
Shanghai-Coal_IGCC_RC-11925,2040,Coal_IGCC_RC,Shanghai,Coal,7.44176e-06,.,12.1686
Shanghai-Coal_IGCC_RC-11925,2045,Coal_IGCC_RC,Shanghai,Coal,5.33513e-06,.,8.7239
Shanghai-Coal_IGCC_RC-11925,2050,Coal_IGCC_RC,Shanghai,Coal,7.63684e-06,.,12.4876
Shanghai-Coal_IGCC_RC-11925,2055,Coal_IGCC_RC,Shanghai,Coal,6.17195e-06,.,10.0923
Shanghai-Coal_IGCC_RC-11925,2060,Coal_IGCC_RC,Shanghai,Coal,9.38801e-06,.,15.3511
Shanghai-Commercial_PV-109,2020,Commercial_PV,Shanghai,Solar,1.30813e-06,.,1.96219
Shanghai-Commercial_PV-109,2025,Commercial_PV,Shanghai,Solar,1.99818e-06,.,2.99727
Shanghai-Commercial_PV-109,2030,Commercial_PV,Shanghai,Solar,330.291,.,4.95436e+08
Shanghai-Commercial_PV-109,2035,Commercial_PV,Shanghai,Solar,1869.71,.,2.80456e+09
Shanghai-Commercial_PV-109,2040,Commercial_PV,Shanghai,Solar,2.11867e-08,.,0.03178
Shanghai-Commercial_PV-109,2045,Commercial_PV,Shanghai,Solar,4.01012e-08,.,0.0601518
Shanghai-Commercial_PV-109,2050,Commercial_PV,Shanghai,Solar,1.00561e-07,.,0.150841
Shanghai-Commercial_PV-109,2055,Commercial_PV,Shanghai,Solar,1.33605e-05,.,20.0407
Shanghai-Commercial_PV-109,2060,Commercial_PV,Shanghai,Solar,8.89769e-06,.,13.3465
Shanghai-Gas_CCGT_OT-11917,2020,Gas_CCGT_OT,Shanghai,Gas,5.27853e-06,.,3.51497
Shanghai-Gas_CCGT_OT-11917,2025,Gas_CCGT_OT,Shanghai,Gas,1.56765e-05,.,10.439
Shanghai-Gas_CCGT_OT-11917,2030,Gas_CCGT_OT,Shanghai,Gas,5.7283e-08,.,0.0381447
Shanghai-Gas_CCGT_OT-11917,2035,Gas_CCGT_OT,Shanghai,Gas,5085.76,.,3.3866e+09
Shanghai-Gas_CCGT_OT-11917,2040,Gas_CCGT_OT,Shanghai,Gas,1.0382e-07,.,0.0691337
Shanghai-Gas_CCGT_OT-11917,2045,Gas_CCGT_OT,Shanghai,Gas,1.93627e-07,.,0.128936
Shanghai-Gas_CCGT_OT-11917,2050,Gas_CCGT_OT,Shanghai,Gas,4.75739e-07,.,0.316794
Shanghai-Gas_CCGT_OT-11917,2055,Gas_CCGT_OT,Shanghai,Gas,5.61072e-05,.,37.3618
Shanghai-Gas_CCGT_OT-11917,2060,Gas_CCGT_OT,Shanghai,Gas,3.04886e-05,.,20.3024
Shanghai-Gas_CCGT_RC-11927,2020,Gas_CCGT_RC,Shanghai,Gas,4.17193e-06,.,2.77809
Shanghai-Gas_CCGT_RC-11927,2025,Gas_CCGT_RC,Shanghai,Gas,5.8171e-06,.,3.87361
Shanghai-Gas_CCGT_RC-11927,2030,Gas_CCGT_RC,Shanghai,Gas,5.26009e-08,.,0.0350269
Shanghai-Gas_CCGT_RC-11927,2035,Gas_CCGT_RC,Shanghai,Gas,2.09871e-07,.,0.139753
Shanghai-Gas_CCGT_RC-11927,2040,Gas_CCGT_RC,Shanghai,Gas,1.22338e-05,.,8.14646
Shanghai-Gas_CCGT_RC-11927,2045,Gas_CCGT_RC,Shanghai,Gas,1.39546e-05,.,9.29235
Shanghai-Gas_CCGT_RC-11927,2050,Gas_CCGT_RC,Shanghai,Gas,1.27051e-05,.,8.46031
Shanghai-Gas_CCGT_RC-11927,2055,Gas_CCGT_RC,Shanghai,Gas,1.88377e-05,.,12.544
