gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Central_PV_EP,Jiangsu,Solar,2030,10427.857403419028,0.0,0.0,11341.7,1662817505.59308,326516201.3,190.7710884347947,0.1049573415586373,0.0,0.0
Central_PV_EP,Jiangsu,Solar,2035,8351.516963128674,0.0,0.0,9083.400000000001,1331725978.495656,261502002.60000002,190.77108842975943,0.10495734156140755,0.0,0.0
Central_PV_EP,Jiangsu,Solar,2040,1167.6714098622786,0.0,0.0,1270.0,186195917.0233044,36562030.0,190.77108948790456,0.10495734097924339,0.0,0.0
Central_PV_EP,Shanghai,Solar,2020,468.6756339129892,0.0,0.0,469.29999999999995,68804522.72365099,13510677.7,175.63362476602103,0.11400337671694784,0.0,0.0
Central_PV_EP,Shanghai,Solar,2025,468.6756337759073,0.0,0.0,469.29999999999995,68804522.72365099,13510677.7,175.63362481739173,0.11400337668360323,0.0,0.0
Central_PV_EP,Shanghai,Solar,2030,461.98454773730845,0.0,0.0,462.59999999999997,67822229.30313434,13317791.399999999,175.63362476199484,0.11400337671956119,0.0,0.0
Central_PV_EP,Shanghai,Solar,2035,444.30809651654636,0.0,0.0,444.9,65227215.341470964,12808226.1,175.6336246250801,0.11400337680843226,0.0,0.0
Central_PV_EP,Sichuan,Solar,2020,7750.238644688621,0.0,0.0,7927.4,1162243710.7169633,228221918.60000002,179.40939538292469,0.11160411217945293,0.0,0.0
Central_PV_EP,Sichuan,Solar,2025,17274.531841179814,0.0,0.0,16695.6,2447757915.1608515,480649628.40000004,169.5216733214142,0.11811366591692583,0.0,0.0
Central_PV_EP,Sichuan,Solar,2030,16880.124234279043,0.0,0.0,16695.6,2447757915.1608515,480649628.40000004,173.48258240979257,0.11541692549322766,0.0,0.0
Central_PV_EP,Sichuan,Solar,2035,16673.940475615673,0.0,0.0,16443.5,2410797292.576934,473391921.5,172.97586124256796,0.11575503162424085,0.0,0.0
Central_PV_EP,Sichuan,Solar,2040,8928.090072466459,0.0,0.0,8768.2,1285514204.443888,252427709.8,172.25878119070305,0.11623689747460257,0.0,0.0
Central_PV_EP,Zhejiang,Solar,2020,8366.844530651077,0.0,0.0,10119.9,1483688236.7591639,291341801.1,212.15047457336195,0.09438030402067202,0.0,0.0
Central_PV_EP,Zhejiang,Solar,2025,8490.860249992653,0.0,0.0,10269.9,1505679880.5020738,295660151.1,212.15047457689957,0.09438030401909822,0.0,0.0
Central_PV_EP,Zhejiang,Solar,2030,8490.86025017396,0.0,0.0,10269.9,1505679880.5020738,295660151.1,212.15047457236946,0.09438030402111355,0.0,0.0
Central_PV_EP,Zhejiang,Solar,2035,7788.517892473182,0.0,0.0,9420.4,1381133871.4380603,271203895.6,212.1504745639576,0.09438030402485577,0.0,0.0
Central_PV_EP,Zhejiang,Solar,2040,124.01571292986185,0.0,0.0,150.0,21991643.742909968,4318350.0,212.1504857839249,0.09438029903338041,0.0,0.0
Coal_1000_OT,Anhui,Coal,2020,2.1521733666577112e-05,0.10760866833288557,0.017293404340432986,4.7958625236129e-06,0.22123498298773195,0.02419033056910347,16.403603322997014,0.5122788444442113,0.0,0.0
Coal_1000_OT,Anhui,Coal,2025,3.0514116379898197e-05,0.152570581899491,0.02421883289131956,6.944082024073731e-06,0.3203331748767551,0.0350259497294279,16.64572882209636,0.5016280923286591,0.0,0.0
